sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
2489;8;123;123;Nr. 123. Das goldene Kalb zu Liresse.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Luxembourg;6.133836;49.611567;Nr. 123. Das goldene Kalb zu Liresse. Zu Ini'6880, Gemeinde Vivv, sieht man die imposanten Ruinen einer alten Burg. In den dicken Mauern dieses Schlosses oder in deren Fundamenten ist ein goldenes Kalb eingemauert?) 2) lnstitutarcheol,du Luxembourg, 11,159.;Luxemburger Sagen und Legenden
2490;8;124;124;Nr. 124. Die goldene Ziege von Grimbiemont.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Scheidel;6.042906;49.89244;"Nr. 124. Die goldene Ziege von Grimbiemont. Ein junger Ritter jagteaus der Haide umweit des Felsens von OrimdiamonP als ihm eine wunderschöne Maid begegnete, die eine goldene Ziege an der Leine führte. Bon heißester Liebe entbrannt, stellteereinen Heirathsantrag an das holde Wesen und dieses, eine Fee, für welche die Zeit zum Lieben gekommen war, nahm denselben sreundlichstans und befahl ihren dienstbarenGeistern sofortauf den: vorerwähnten Felsen ein Schloß zu erbauen. Hier verlebten der junge Edelmann und die Fee so glücklicheTage, daß ein höherer Geist darüber eifersüchtigwurde und nach kann: drei Jahren seine Untergebene abberies.Beim Scheiden schenkte die trostlose Unsterbliche ihrem Gemahl Schloß und Herrschaft Orimdiomont nebst der goldenen Ziege, die goldene Milch gab, wobei siebemerkte, daß die Ziege verschwinden würde, sobald das Gut nicht mehr von den männlichen Erben ihres Gattens besessensein würde. Der Herr von (Irimdiemont schloßsichden Kreuzfahrern an, und nachdem er si<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2490"">[...]</a>";Luxemburger Sagen und Legenden
2491;8;125;125;Nr. 125. Das goldene Zicklein.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Luxembourg;6.133836;49.611567;Nr. 125. Das goldene Zicklein. Ein Bauer aus Hampthon bei Marsch bediente sich Jahre lang, zur Beschwerung seiner Egge, eines metallenen Zickleins in liegender Gestalt, welches seit undenklichen Zeiten auf freiem Felde lag. Eines Tages, nachdem er sich des Zickleins wie gewöhnlich bedient hatte, vergaß er dasselbe auf seiner Egge und fuhr dann auf dem Heimwege durch die Ourthe. Das Wasser spülte einige Stellen rein ab, und nun erkannte der Bauer am Glanze, daß das Zicklein von massiven Golde war. Der glücklicheBesitzer wurde ein reicher Mann und seine Nachkommen lebett noch im Wohlstände?) 2) Institutarcheol.du Luxembourg, II, 193,;Luxemburger Sagen und Legenden
2492;8;126;126;Nr. 126. Die goldene Wiege und der goldene Pflug.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Rollingen;5.857898;49.547439;Nr. 126. Die goldene Wiege und der goldene Pflug. Der tteerünnM ein künstlicher Erdhaufen, liegt in den Wiesen zwischen Athus, Rollingen, Rodingen und Petingen. Als die Heiden (die Römer) ihr Lager auf dem eine halbe Stunde hiervon entfernten Titelberg verließen, brachte jeder Krieger eine Handvoll Erde aus demselben mit herab ins Thal, warfen sie zusammen auf einen Haufen, wodurch der Uoortzttapp enstand und seinen Namen erhielt. Unter demselben liegt eine goldene Wiege und ein goldener Pflug begraben?) 3) Publications, VII, 97, 98. — ©in ähnlicher ©tbljaufen bet i£ricr, bo§ granjenlnöpfdien genannt, foltgranj non ©»dingen auf bicfelbe 2trt tjaOen aufroerfentaffen,al§ er bie Belagerung. biefer©tabt aufbob.;Luxemburger Sagen und Legenden
2493;8;127;127;Nr 127. Der goldene Schlüssel.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Ansemburg;6.044537;49.698997;"Nr 127. Der goldene Schlüssel. Ein Herr von Ansemburg hatte zwei Söhne. Ludwig, der Ältere,zeichnetesichdurchalleVorzügedesHerzensans, während Walram, der Jüngere, sichstetsdurchseineverschla- gene, bösartige Natur hervorthat. Als der Vater, auf dem Krankenbette liegend, sein Ende herankommen sah, beschied er Ludwig zu einer geheimen Unterredung zu sich. Walram war den: Bruder unbemerkt nachgefchlichen, und das Ohr an die Thüre der väterlichen Schlafkammer lehnend, vernahm er, wie der Greis zu Ludwig sprach: „Dies ist der Plan der unterirdischen Gewölbe"". „In der Schatzkammer befindet sich eine Kiste, welche dieser goldene Schlüssel öffnet. Die darin enthaltenen Kleinodien stammen vom Verbrechen; ich habe sie Banditen abgejagt; nimm sie alle und theile sie unter die Armen."" Daraus berief der alte Ritter auch Walram zu sich, ermahnte seine Söhne zu brüderlicher Eintracht und gottesfürchtigem Lebenswandel und verschied. Als kurze Zeit daraus Walram bemerkte, wie Ludwig eine Fackel anzünd<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2493"">[...]</a>";Luxemburger Sagen und Legenden
2494;8;128;128;N. 128. Der Schatz im Burgbrunnen zu Fels.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Schandel;5.97142;49.791511;"N. 128. Der Schatz im Burgbrunnen zu Fels. Bei der Wiege ihres schlafenden Säuglings saß in einer düstern Gewitternacht die Burgfrau von der Fels und ihre Gedanken galten bald dem theuren Kinde, bald dem abwesenden, heißgeliebten Gemahl. Aus einmal hörte sie das Rasseln und Knarren der sich senkenden Zugbrücke. Das ist mein Mann der wiederkehrt, dachte sie und überglücklich lies sie mcks Fenster, als könnten ihre Augen das nächtliche Dunkel durchdringen. Da entstand im Vorhose ein gewaltiges Lärmen. Ruse, wie Verrath! Sieg! schollen durch Waffengeklirr, abscheuliche Flüche und das dumpfe Stöhnen fallender Krieger. Ein Blitzstrahl erleuchtete für einen Augenblick den Kampfplatz und nun sah die Frau non der Fels, daß die Todtseinde ihres Hauses, die Templer von Heringen, Herr der Veste seien und schon auf ihre Gemächer lossturmten. Schnell gefaßt nahm sie ihren Säugling in die Arme und floh mit demselben dem geheimen Ausgang zu. Im Hofe angelangt, entdeckte sie jedoch ein neues Wetterleu<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2494"">[...]</a>";Luxemburger Sagen und Legenden
2496;8;130;130;Nr. 130. Der Schatz im Felsen von Logne.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Luxembourg;6.133836;49.611567;Nr. 130. Der Schatz im Felsen von Logne. An den Felsen von Uorrim an der Durthe, im Lande Stavelot, knüpfen sich mancherlei Lagen von Hexensabath, und sonstigem Lpnk. Im Innern desselben befindet sichin einer Hoble ein mit Gold gefüllter Lasten. Doch niemand tonnte sichdiesen Lchatz noch alleignen,erstens weil die Truhe zu schwer ist, und zweitens weil der Teufel in Gestalt eines Bocks dabei wacht?) 2)  Institutarcheol.du Luxembourg, 1,9 4.;Luxemburger Sagen und Legenden
2497;8;131;131;Nr. 131. Der Schatz unter dem Teufelsstein.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Luxembourg;6.133836;49.611567;Nr. 131. Der Schatz unter dem Teufelsstein. Aus einen: Hügel zwischen hchri'iärcm 8t. Martin und LVaevreillek befinden sich sechs in einem Kreise liegende, umgeslürzte Dolmen, d. h., keltische Altäre. Jeder derselben bestand ans drei schweren, rohen Steinen, von welchen zwei senkrecht stehende, einem dritten, quer darüber gelegten als Träger dienten. Unter dem nllersch,verstell dieser, vom Volke pievrcm ein äml,!'- genannten Steine, liegt ein Schatz verborgen. Wer einst stark genug sein wird, diesen Stein in die Hohe zu heben dem wird der Schatz gehören?) :!)I nstitutarcheol.duLuxembourg, 1,88.;Luxemburger Sagen und Legenden
2498;8;132;132;Nr. 132. Die Schätze des Kronenburgs.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Echternach;6.413641;49.81479;"Nr. 132. Die Schätze des Kronenburgs. Vor vielen Jahren lebte im Sauerthale, oberhalb der Felsmühle, ein gar böser und gefürchteter Mann, der seines Geizes und seiner unermeßlichen Schätze wegen im VolkSmund der Kronenburg hieß. Stets floh er den Umgang der Menschen, lobte einsam in einer ärmlichen Jelsgrotte deren Umgang aber eine schwere mit Eisen beschlagene Thüre beständig abschloß. Dem Teufel hatte er seine Seele verschrieben, um desto mehr Reichthümer besitzen zu können, die er in tiefen, unterirdischen Gewölben verborgen hielt. Als das Maß seiner Sünden voll war, schickte der Himmel ein furchtbares Gewitter über die Gegend. Da aus einmal, ein Blitz, ein Schlag, es erbebt das ganze Sauerthal—lind gespalten hat sich die Höhle, verschwunden ist das Hans in den Abgrund der Erde, lind der herzlose Satansgesell ist ans seiner Geldkiste sitzend, in einen großen, schwarzen Hund verwandelt. Und alle süns und zwanzig Jahre erscheint von nun an bis zum Weltende der Geizhalz :n dieser Gesta<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2498"">[...]</a>";Luxemburger Sagen und Legenden
2499;8;133;133;Nr. 133. Der Schatz zu Porcheresse.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Luxembourg;6.133836;49.611567;"Nr. 133. Der Schatz zu Porcheresse. In der Gemeinde Porcheresse befinden sichin einem Walde, „Abtei Wald"" genannt, die Ueberreste alter Gebäulichkeiten, welche von einem Kloster herzurühren scheinen. Reben denselben sieht man einen Weiher und einen zugeworfenen Brunnen. Nach der Tradition wurde diese Abtei in eurem Kriege zerstört, nachdem die Glocken und alle Schätze der Mönche in den besagter: Brunnen versenkt worden waren?') 2)l nstitutarclieol.duLuxembourg, 11,1G5,";Luxemburger Sagen und Legenden
2502;8;136;136;Nr. 136. Das Geldfeuer beim Johannisberg.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Kayl;6.039626;49.488395;"Nr. 136. Das Geldfeuer beim Johannisberg. Am Fuße' des Johannisberges, nahe an der äußersten Spitze des sogenannten „Klöppelchen"", hart an dem von Bu- dersberg nach Kayl führenden Pfade, stand noch gegen 1865 ein alterBirnbaum. In der Nähe desselbenhat man auch vor einigerZeit Grundmauern eines Gebäudes entdeckt.Dort ging nun einmal des Nachts ein Mann aus Kapl vorbei und sah ein lustigesFenerchen unter dem Birnbaum brennen. In der Meinung die Hirten hätten es angezündet und verlassen,nahm er eine Kohle auf seine Pfeife und ging seines Weges weiter. Als er nach Hause kam, fand er ein Goldkörnchen in der Pfeife liegen.Eilig kehrte er zum Birnbaum zurück, doch das Feuer war verschwunden?) l) Mitgetheilt durch Herrn I. Prott, Pfarrer.";Luxemburger Sagen und Legenden
2504;8;138;138;Nr. 138. Die Goldkohlen zu Remich.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Remich;6.36768;49.548883;"Nr. 138. Die Goldkohlen zu Remich. Eine Frau aus Neulich, die spät von der Arbeit znrückkehrte, sah im Ort genannt „Sellwengert"", ein Feiler lodern. Sie ging darauf zu lind nahm sich einige glühende Kohlen mit nach Haufe, um sofort das Feuer zur Bereitung des Abendessens anzünden zu können. Als einige Nachbarinnen dasselbe thuil wollten, gewahrten sie wohl das Feuer, allein ein großer, grimmiger Hund lag bei demselben und trieb sie in die Flucht. Die mitgenommenen Kohlen hatten sichindessen in Gold verwandelt.";Luxemburger Sagen und Legenden
2506;8;140;140;Nr. 140. Die Goldkohlen bei Echternach.;Kapitel V. Entrückung.|§ 2. Schätze.;NoGroup;Echternach;6.413641;49.81479;"Nr. 140. Die Goldkohlen bei Echternach. Drei schwarze Gesellen zeigen sich alle hundert Jahre ans der „Großwiese"" unter dem „Spelzbusch"" bei Echternach und brennen Kohleil unter geheimnißvollem Schweigell. Sobald ein beherzter Mensch zu diesen stummen Burschen herantritt und eine Kohle allrührt, wird sie zu Gold und er kann sie behalten?) ') A. R. Echternacher Volkssagen, 48.";Luxemburger Sagen und Legenden
2507;8;141;141;Nr. 141. Das Glöcklein im Scheuerbusch.;Kapitel V. Entrückung.|§ 3. Versunken.;NoGroup;Hesperingen;6.154049;49.570527;"Nr. 141. Das Glöcklein im Scheuerbusch. Der Ritter Gilbert von .Hesperingen batte dem Grasen Siegsrit seine einzigeTochter, die junge und schölleRosa, zugedacht. Letztere unterhielt jedoch,gegen den ausdrücklichen Willen ihrer Eltern, ein Liebesverhältniß mit dem stolzenund reichen Ritter von Berg und entschloß sich schließlichmit demselben zu entfliehen. Eines Tages nun sah inan, von Hesperingen kommend, einen Staub auswirbelnden Wagen auf Hellingen zusahren. An demselben waren flinke,mit silbernen Glöcklein behangene Rosse gespannt, und in demselben saßen bei Kostbarkeiten und Gold, liebestrnnken Rosa und ihr Geliebter. In ihrer Seligkeit vernahmen sie nicht mehr die Verwünschungen des betrogenen Vaters; sie hörten nicht, wie Ritter Gilbert verzweifelt ausries: „O Erde, öffene deinen unermeßlichen Abgrund und verschlinge aus ewig den Räuber meines Kindes, den Mörder meines Glücks."" Als die frohen Flüchtlinge im „Lcheuerbusch"" bei Hellingen ankamen, entlud sich über ihren Häuptern ein<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2507"">[...]</a>";Luxemburger Sagen und Legenden
2508;8;142;142;Nr. 142. Das Lohmoor;Kapitel V. Entrückung.|§ 3. Versunken.;NoGroup;Bettemburg;6.105723;49.521222;"Nr. 142. Das Lohmoor Auf einer Anhöhe oberhalb Bettemburg befindet sich ein Moor „Lohmoor"" genannt, an dessen Stelle früher ein Schloß gestanden, das eines Tages, wegen der (Gottlosigkeit seiner Bewohner, versunken ist.";Luxemburger Sagen und Legenden
2509;8;143;143;Nr. 143. Kitzele, der Zauberer.;Kapitel VI. Zauber.|§ 1. Zauberer.;NoGroup;Echternach;6.413641;49.81479;"Nr. 143. Kitzele, der Zauberer. Zur Zeit des Abtes Theofrit, von Echternach,&amp;lt;1081 — l110), hauste in einer im Ernzer Berg befindlichenHöhle, die später einein Einsiedler zur Wohnung diente, ein gefürchteter Zauberer, Namens „Kitzele."" Durch heraufbeschworene Stürme entwurzelte er die Dbstbänme, verwüstete die Ernte durch Hagelschlag, ließ die Sauer aus ihrem Bette treten, um ihre User zu versanden; Menschen und Vieh schickteer töötlicheKrankheiten und Seuchen; in einem Worte, er war der Schrecken der (legend. Besonders aber schien Kitzele der Abtei abholt zu sein, weil ihr Gründer, der heiligeWillibrord, das Heidenthum hier gestürzt hatte, denn er erfrechte sich selbst bis ins Kloster zu dringen, um dort allerlei Unfug zu treiben. Als nun aber die Zeit der Prüfung vorüber war, erleuchtete der Himmel den Abt, mR lehrte ihn das Mittel den Kitzele unschädlichzu machen. Bekanntlich kann ein Zauberer, wenn er während seiner Verwandlung irgend ein Glied seines Körpers verliert,seine f<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2509"">[...]</a>";Luxemburger Sagen und Legenden
2510;8;144;144;Nr. 144. Das Kittelmännchen zu Echternach.;Kapitel VI. Zauber.|§ 1. Zauberer.;NoGroup;Echternach;6.413641;49.81479;Nr. 144. Das Kittelmännchen zu Echternach. Das Bittelmännchen zu Echternach hatte, wie es scheint zum besonder» Zweck, als Plagegeist der dortigen Abtei anfzutreten. In der Speisekammer naschte es an den delicateften, Gerichten, im Keller leertees die bestenFlaschen Wein, ja selbst, znm wohlverriegelten .ckloPerschatzwußte es zu gelangen und fülltesich die Taschen mit Gold. Bald erschien es in Gestallt einer Spinne, bald in der einer Maus, oft auch verrieth es seine Gegenwart durch keine äußerliche Form. Bei Tag und bei Nacht, stets neckte es die guten Mouche und manchmal auf die hinterlistigsteArt. War es endlich an einem Drte weggejagt, trat es an einem andern desto frecher auf, und es verließ erst die Abtei, als die Bl buche selbst dieselbe verlassen mußten?) -) I. Engling, Manuseript, 107.;Luxemburger Sagen und Legenden
2512;8;146;146;Nr. 146. Der Zauberer im Kloster zu Vianden.;Kapitel VI. Zauber.|§ 1. Zauberer.;NoGroup;Vianden;6.204525;49.934288;"Nr. 146. Der Zauberer im Kloster zu Vianden. Nach Aushebung des Trinitarierordens, zu Ende des vorigen Jahrhunderts, wurde in den (Gebäulichkeiten des Klosters dieser Mönche zu Vianden, eine Wollemveberei eingerichtet. Ein, aus dieser Fabrik, wegen schlechter Aufführung weggeschickterArbeiter trieb sich eine Zeit lang in der Welt herum, erlernte die Kunst sich unsichtbar zu machen, und kam dann nach Bianden zurück, um sich an seinen srühern Brodherrn, wie an seinen alten Kameraden zn rächen. Unter mancherlei Streichen, die er ihnen spielte, war der am lästigsten, Essen und Trinken, vor aller Augen, plötzlich wegzustehlen. Mit Silberkugeln geladene Pistolen wurden ans den Unsichtbaren abgefenert, und da dieses Schießen ;u theuer zu stehen kam, lud man die Läuse mit den Köpfen gebrauchter Hufnägel, die wie Silberkugeln wirken. Aber Alles erfolglos. Ta gab ein kluger Mann den Nath sämmtliche Ab- und Zugänge des Klosters mit sein gesiebter Asche zn überstreuen, um die Fußspuren des bösen G<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2512"">[...]</a>";Luxemburger Sagen und Legenden
2513;8;147;147;Nr. 147. Der Lange Veit.;Kapitel VI. Zauber.|§ 1. Zauberer.;NoGroup;Echternach;6.413641;49.81479;"Nr. 147. Der Lange Veit. Zu St. Willibrords Zeiten lebte in Echternach ein junger Mann, mit Namen Veit, den seine Mitbürger seiner übermäßigen Größe wegen den „Langen"" benannten. Er war ein Musiker. Tie Jungfrau, die er sichzum Weibe auserkoren, war eben erst,wie er selbst,zum Christenthum bekehrt worden, und in frischerBegeisterung des Glaubens reisten Beide nach dem heiligen Lande. Lange Jahre blieben sie fort, ohne daß nur irgend eine Kunde von ihnen in die Heimath gelangte, und ihre Verwandten, die siefür todt dielten,tdeilten unter sichdie znrückgelassenen Güter. Eines guten Tages, es war am Tsternwrgen des Jahres 729, erschien Veit ans einmal wieder in Echternach, dach ahne seine Gattin, denn Ständer hatten sie ihm ermordet. Ter Spielmann brachte sonst nichts mit als eine Art Geige, eine Fidel, und als er seine Güter zurücksorderte, kamen seine Verwandten ans den tenslischen Gedanken sich Veits los zu machen und beschuldigten ihn seine Trau umgebracht zu haben. Ta diese Thntsache<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2513"">[...]</a>";Luxemburger Sagen und Legenden
2514;8;148;148;Nr 148 Der Teufelsbanner.;Kapitel VI. Zauber.|§ 1. Zauberer.;NoGroup;Bissen;6.070158;49.786817;"Nr 148 Der Teufelsbanner. Lin Seminarist von Bissen war in den Ferien nach Hause gekommen, als sein Vater ihn eines Tages srug,was er denn eigentlichschon gelernt habe. „Ich habe gelernt, den Teufel bannen,"" lautete die Antwort. Der Vater war sehr wißbegierig den Beweis dieser Aussage zu erhalten, und der Sohn erbot sich sofort ein Probestück seiner .(knnst abzulegen. Er nahm ein lateinischesBuch, kniete nieder und betete leise. (Gleichdaraus erzitterte die Stubentbüre, als wäre sie von einer kräftigen Faust getroffen worden. Auf einen zweiten Schlag folgte ein dritter und durch eine Ritze sprang ein winziges, seltsam glänzendes Männlein herein. Alles lachte iiber die Erscheinung, doch das Lachen verwandelte sichbald in staunen, als die kleine Gestalt schnellanfing zu wachsen' und zum Buben ward. Doch nachdem immer rascherhintereinander ans dem Buben ein Jüngling und aus diesem ein kräftiger Mann sich entpuppte, bat der erschrockeneVater seinen Sohn, den beschworenen Geist zu entfernen<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2514"">[...]</a>";Luxemburger Sagen und Legenden
2517;8;151;151;Nr. 151. Das Feenschloß zu Bertrix.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Luxembourg;6.133836;49.611567;"Nr. 151. Das Feenschloß zu Bertrix. In dem Gemeindewalde von Bertrirsiehtman die Ruinen einesalten Schlosses,welchesden Namen „Feenschloß""(Eiiütoun ck&amp;gt;'8bV-08)erhielt,weildieselbenauchhierihrenAufenthaltaufgeschlagenhatten?) •"" ')lnstitutarcheol.duLuxembourg, 11,260,";Luxemburger Sagen und Legenden
2518;8;152;152;Nr. 152. Die Frau mit dem Ziegenkopf.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Greiveldingen;6.360346;49.584788;Nr. 152. Die Frau mit dem Ziegenkopf. Zwei junge Mädchen von Greiveldingen, zwei Schwestern, hatten sicheines Abends unterhalb des Dorfes in dem dortigen Bache künstliche Wehre errichtet, um kleine Fische zu sangen. Neugierig, wie alle Kinder, standen sie schon Nachts auf und eilten unerschrocken den Wehren zu. Es war Mitter- nacht. Die ganze Ortschaft lag in tiefer Ruhe, mir an einem entlegenen Hanse, deren Besitzerin, eine alte Frau, im Rufe der Hererei stand, brannte noch ein schwaches Licht. Die Schwestern nahten sich geräuschlos diesem Hanse. Die Ältere allein wagte es jedoch ans einen Stein zu steigen und verstohlen in die Stube zu blicken. Welch entsetzliches Schauspiel bot sich ihren Augen dar! Die Alte sah aus einem Stuhl: Ihr Haupt war ein Ziegenkops, und ihr eigener Kops, ans welchem sie Läuse suchte, richte ans ihrem Schooß.;Luxemburger Sagen und Legenden
2521;8;155;155;Nr. 155. Traterbach.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Remich;6.36768;49.548883;"Nr. 155. Traterbach. ,Traterbach"" istder Name eines ThülchenS am westlichen Ende Remicher Waldes. Dies Thälchen war von je her ein beliebterAufenthaltsort der Hexen. Junge Pferdehirten, die einstNachts in ihre Decken eingehüllt dort'bei ihren: weidenden Vieh lagerten, sahen einmal einen ganzen Trupp Weiber über ihren Häuptern: durch die Lust fliegen und hörten ganz vernehmbar wie eines derselben sagte: „Wenn ich auch eine Hexe bin, so bleibe ich doch das schönste Frauenzimmer von Bons."" Bald daraus entstand ein fürchterlichesUnwetter; gewaltige Regenströme schienen die armen Knaben fortschwemmen zu wollen, und Morgens gewahrten dieselben daß die Hexen einen: ihrer Kameraden sogar seine Decke mitgenommen hatten. Ans diesen: Platze sah inan auch öfters einen rothglühenden Hasen lausen, sowie einen feurigen Leisten grasen.";Luxemburger Sagen und Legenden
2524;8;158;158;Nr. 158. Die Hexe bei Oetringen.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Oetringen;6.262244;49.599647;"Nr. 158. Die Hexe bei Oetringen. Bei Ötringen hatte sicheine Here von Pfannekuchen ein Häuschen gebaut , in welchem sie die Kinder, die siestahl, mästete. Die Sache wurde ruchbar; die Eltern der gestohlenen Kinder rottetensichzusammen und stürmten ans die Here los. Da verwandelte sichdiese in ein Margarethenblümchen. Einer der Verfolger, klüger als die Andern, wollte das Blümchen pflücken,da nahm die Hexe die Gestallteiner donngen, wilden Nosenstaude an. Als man sichanschickteden Strauch umzuhauen, verwandelte sichdas böse Weib in einen Fisch, sprang in eine Duelle zu andern Fischen und verschwand für immer. Froh von der Hexe befreitzuseiu,zogen dieEltern mm mit ihren gerettetenKindern zufrieden nach Hause.";Luxemburger Sagen und Legenden
2527;8;161;161;Nr. 161. Der Hexengriff.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Wincheringen;5.919501;50.053548;"Nr. 161. Der Hexengriff. In Wincheringen ritt einst ein ausgelassener Bursche seines Vaters Pferd zur Tränke, als ihm ein altes Weib begegnete, das als verkappte Hexe galt. Er hielt seineil Gaul an und sprach zur Frau: „Mit Fragen vermacht man nichts, Muhme; ist es wahr, daß ihr eine Hexe seid?"" „Dummes Geschwätz,"" knurrte die Alte, „reite nur ruhig deines Weges."" Und indem sie dies sagte legte sie die Hand auf das Pferd. Von diesem Augenblicke an hinkte der Gaul und blieb lahm bis zu seiner Verendung.";Luxemburger Sagen und Legenden
2528;8;162;162;Nr. 162. Der Hexenlehrling.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Wincheringen;5.919501;50.053548;"Nr. 162. Der Hexenlehrling. Ein Ehemann in Wincheringen hatte starken Verdacht geschöpft,daß seine Frau eine Hexe sei.Um hierüber Gewißheit zu erlangen, lobte er stets das Hexenwesen bei seinem Weibe und drückte den heißesten Wunsch aus ein Hexer zu werden. Hierüber getäuscht, sprach einst die Frau zum Manne: „Hast du denn noch niemals bemerkt, daß in gewissen Nächten, wenn du glaubtest bei mir zu schlafen,nur ein Bund Stroh im Bette neben dir lag?"" Der Mann verneinte die Frage, und die Hexe fuhr fort: „Du siestalso, daß du dich an die richtigeQuelle gewandt hast,um in der Hexerei unterrichtetzu werden; komm nun mit mir in unfern Hof, spreche meine Worte nach, und thue Alles, was ich anordnen werde."" Er versprachs. Sie gingen in den Hof, die Frau nahm ihren Mann mit der Hand und liefmit ihm um den Misthaufen, indem sie ausrief: „Ich laufe dreimal um den Mist, Und ich verläugne Jesus-Christ!"" Beim drittenRundlaus aber sagteder Mann: „Jetztkriegstdu Prügel bei dein Mist, Bis daß du wiede<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2528"">[...]</a>";Luxemburger Sagen und Legenden
2530;8;164;164;Nr. 164. Ein Tanzplatz der Hexen.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Wormeldingen;6.402627;49.611944;"Nr. 164. Ein Tanzplatz der Hexen. Aiff dem Banne von Wormeldingen, oberhalb Dreiborn, im Ort genannt „um II,"" liegt ein Ackerstück, auf welchem sich seit undenklichen Zeiten bis heute, sobald das Wachsthum sich entwickelt, ein Kreis bemerkbar macht, der dadurch ensteht, daß in dieser Richtung die Pflanzen entweder gar nicht oder höchst ärmlich gedeihen. Die Kreislinie ist ungefähr zwei Fuß breit, und der Zirkeldurchmesser mag vier bis fünf Meter betragen. Nach dem Volksglauben hielten und halten noch immer hier die Hexen einen Ringeltanz, denn wo sie hintreten, muß alles verderben. Auf der Gemarkung von Greiweldingen macht sich ein ähnlicherKreis bemerkbar, dem das Volk eine gleicheDeutung gibt.";Luxemburger Sagen und Legenden
2531;8;165;165;Nr. 165. Das Gartenweibchen zu Dommeldingen.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Dommeldingen;6.133848;49.633945;"Nr. 165. Das Gartenweibchen zu Dommeldingen. Einst lebtezu Dommeldingen lange Jahre hindurch ein altes,häßlichesWeib, in der ganzen Gegend als Hexe bekannt. Seine treuenBegleiterwaren ein schwarzes Katerpaar, und seine Wohnung eine düster aussehende Hütte, welche in der Mitte eines mit Dornstrauch dichtumzäunten Gartens lag und niemals weder von Thau noch von Regen naß wurde. In diesen: Garten wuchs Obst in Hülle und Fülle. Jedoch obgleich die Alte nie einem Kinde einen Apfel darreichte oder einer Nachbarin einigeBirnen schenkte;auch dieseFrüchte weder gestohlennoch verkauft wurden, hatte die Hexe deren niemals genug. Da geschah es einmal, daß einigeverwegene Burschen in diesen von jedermann so sehr gescheutenBering nächtlich eindrangen, um sichan den: herrlichenObst gütlichzu thun. Den wachsamen Katern war der frecheEinbruch nichtentgangen. Gleich weckten sieihre Herrin und kamen bald wuthentbrannt mit derselben auf die Diebe los. Diese wären sicherzerfetzt und zerissenworden, hätten <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2531"">[...]</a>";Luxemburger Sagen und Legenden
2534;8;168;168;Nr. 168. Die zudringliche Katze.;Kapitel VI. Zauber.|§ 2. Feen und Hexen.;NoGroup;Hamm;6.165204;49.610637;"Nr. 168. Die zudringliche Katze. Ein junges Mädchen von Bons war bei einem Bauern zu Hamm in Dienst getreten. Kanin war es einige Wochen dort, so kam von Zeit zu Zeit des Nachts eine Katze vor die Thüre des Schlafzimmers des Mädchens, kratzte leise an derselben und miaute geheimnißvoll: „Margaret!,,-mach auf."" Margarethaber machte nicht auf. Einmal jedoch wurde die Magd der Sache ganz überdrüssig; entschlossen sprang sie aus dem Bett, schloß heftig die Thüre auf und warf mit kräftigem Arm einen Schuh nach der Katze. Daraus wurde Alles still, allein als das Mädchen am andern Morgen seinen Schuh suchte, war dieser spurlos verschwunden, woraus deutlich hervorgeht, sagte mir die Erzählerin dieser Geschichte, daß die Katze eine Here war.";Luxemburger Sagen und Legenden
