sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
702;5;11;Das Muttergottesbild in Neunkirchen;NoCategorie;NoGroup;Neunkirchen bei Friesenheim;0.0;0.0;Das Muttergottesbild in Neunkirchen. Im Walde von Friesenheim fand einst ein Hirte eine die Muttergottes vorstellende Statuette, welche er der Pfarrkirche seines Dorfes zum Geschenk machte. Allein den folgenden Tag war das Bild aus der Kirche verschwunden und derselbe Hirte fand es wieder an demselben Orte im Walde, wo es zuvor gewesen. Er nahm es alsobald und brachte es in die Kirche zurück. Es blieb jedoch nicht da, sondern wurde zum neunten Male im Walde gefunden. Dies sah man als ein Zeichen des Himmels an und baute an dem kirchen genannt, wohin, ob der vielen hier vollbrachten Wunder, zahlreiche Pilger zogen. Noch heut zu Tage ist Neunkirchen eine sehr besuchte Wallfahrt. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
703;5;12;Das versunkene Kloster zu Rheinau;NoCategorie;NoGroup;Rheinau;7.70444455631;48.3122226913;"Das versunkene Kloster zu Rheinau. Auf einer zwei Stunden unterhalb Straßburg gelegenen, zuvor Jahrhunderts schottische oder irländische Mönche niedergelassen und hier unter Anleitung des Abtes Benedikt ein Ke irche erbaut, welcher fänglich theils mit Handarbeiten, theils mit Bekehrung der Heiden. Eine von Schilter, im Anhang zu Königshoven mitgetheilte Urkunde führt jedoch die Stiftung auf Chlodwig, im Anfang des sechsten Jahrhunderts zurück. Es heißt daselbst : „Zum ersten ist zu wissen das zu den ziten do Clodoveus der erste Cristen Künig von Frankrich regieret, das ist do man zalte von Christi geburt Und di wile dasselbe lant noch nit Cristen was, do warent aber vil guter und göttlicher lite darinne, die zugent mit Clodoveo und halten, Also unter andern do kommt derselben etwie vil in die insel Honouwe und woltent do ihr wesen haben und buweten do ein Kirch und wonungen, und hies do vil jore und lange zitt der Schotten Münster. "" Die Söhne des elsässischen Herzegs Attich, Odilias Vater, beschenkten das Kloster reichlich, sie gaben demselben „ die ganze Insel, wunne, weide, wälde, wasser, grunt, bodeme, acker, matten, huser, gebuwe, lüte, und alle herlicheit, also das uswisent ir giffte bri effe (Schenkungs-Akte), und dieselbe gifft hant sie geton in eren Sant Michel der Stifft Patron und Herre."" Das Kloster wurde dadurch sehr reich ; die Zahl der Mönche nahm immer mehr zu, und unter der Regierung des Abtes Beatus wurden mehrere Kolonien abgesandt, welche andere Klöster stifteten . herrenstift umgewandelt. das Dorf Honau, so wie einen Theil der Gäter des Stiftes wez so daß die Domherren, mit Erlaubniß des damaligen Bischofs Konrad von Lichtenberg und mit Beibehaltung aller ihrer legten. Auch hier ließ sie der Rhein nicht ruhig. Donoch aber über vil jor also men zalte noch Gottes geburte Mcc und lyxxxij. jor. do as der Rin dasselbe Closter und stifft gerwe (ganz) abe. und wart von Honowe gezogen gein Rinowe do dasselbe stift und dumherren nu sint. und tut in der Rin aber gar we und het ein gros teil von der stat gessen und isset in kurzer zit gerwe abe, das villichte nüt geschehe, werent sü selige münch blieben also jr vordern. "" Fall war, sah man die Trümmer der alten Anlage emporragen. Und noch jezt sollen zu nächtlicher Zeit lange Züge von geisterhaften Mönchen, Bußlieder singend, am Ufer des Flusses hinwandeln. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
704;5;13;Das weiße Pferd bei Roßfeld;NoCategorie;NoGroup;Roßfeld;0.0;0.0;Das weiße Pferd bei Roßfeld. Geht man um Mitternacht von Benfeld nach Roßfeld durch den Wald, so begegnet man einem weißen Pferde, welches den Reisenden sehr gerne in den Straßengraben wirft. Oft kann man nicht anders als dem Pferde nachgehen, dann wird man sicher irre geführt. Manchmal verwandelt sich dieses Pferd in einen Bischof. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
705;5;14;Königsherberg;NoCategorie;NoGroup;Roßfeld;0.0;0.0;Königsherberg. Zwischen Friesenheim und Roßfeld, den Gemarkungen bleibsel einer Straße, welche Helvetus mit Mons Brisiacus in Verbindung sezte. Der Volkssage nach hatte da vor uralter Zeit ein König während einer langen Zeit sein Lager aufgeschlagen.¹ ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
706;5;15;Das Queermännel;NoCategorie;NoGroup;Sermersheim;7.55277785563;48.3443357629;Das Queermännel. straße von Straßburg nach Lyon ist eine Stelle, welche man das Queer nennt. Es ging da unter diesem Namen ein Arm der Jll hinüber gegen Kerzfeld, wo er in die Scheer mündete und bei großem Wasser dieser Gemeinde sehr gefährlich wurde. Wenn man Nachts nach zehn Uhr über diese Stelle fährt, so kommt ein kleines dickes Männchen, das Quermännchen genannt, läuft neben dem Wagen selben sammt den Pferden in den Graben zu werfen. Führt man aber mit der Peitsche einen Kreuzstreich in die Luft, so verschwindet es augenblicklich und sein Treiben hat ein Ende. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
707;5;16;Der Stubenhanzel von Benfeld;NoCategorie;NoGroup;Benfeld;7.60197338557;48.3659229092;"Der Stubenhanzel von Benfeld. Auf dem Thurme des Gemeindehauses von Benfeld sieht geben : ein geharnischter Ritter, vom Volke gewöhnlich als Kaiser bezeichnet, gegenüber der Tod mit Sanduhr und Sense, und oben nannte Stubenhanzel; er trägt in der rechten Hand einen Stab und in der linken einen vollen Geldbeutel. Der Kaiser schlägt die Viertel auf ein auswendig befestigtes Glöckchen, und wenn es auf der inneren Glocke anschlägt, so giebt der Stubenhanzel bei jedem Schlage ein Zeichen mit seinem Stabe und sperrt das Maul auf ; dann dreht der Tod seine Sanduhr um. Der Volkssage nach war vor sehr alten Zeiten, vor drei oder vier hundert Jahren, sagen die Aeltesten des Ortes in Benfeld ein Amtsbote unter dem Namen „ Stubenhanzel"" bekannt, welcher gegen Zahlung die Stadt verrathen hat, so daß der Feind dieselbe hat bestürmen und einnehmen können, während der Rath ruhig auf der Gemeindestube versammelt war. Zur ewigen Schande ob dieser schwarzen That hat man sein Bild über die Uhr gestellt. Die Sage bezieht sich wahrscheinlich auf die Ueberrumpelung ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
708;5;17;Der Heidengott von Ehl;NoCategorie;NoGroup;Ehl bei Benfeld;0.0;0.0;Der Heidengott von Ehl. Zu der Römer Zeiten soll in Ehl ein berühmter heidnischer größe von massivem, reinem Golde angebetet wurde. Manche wollen sogar dieses Bild mit diamantenen Augen geschmückt sehen. Als die Barbaren über den Rhein kamen und diese Gegend überfielen, gedachten die Heiden dieses kostbare Kleinod in Sicherheit zu bringen, aber in der Schnelligkeit der Flucht ließen sie es in einem Sumpf versinken und hatten nicht die Zeit, dasselbe wieder herauszuziehen. Noch jezt haftet der Glaube an diesen vorborgenen Schaz fest im Volke und derselbe wird noch immer gesucht. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
709;5;18;Die Legende des H. Maternus, Apostels des Elsasses;NoCategorie;NoGroup;Ehl bei Benfeld;0.0;0.0;"Die Legende des H. Maternus, Apostels des Elsasses. Peter, der oberste unter den zwölf Boten, den päbstlichen Stuhl hielt zu Rom, da kam Sankt Paulus zu ihm und beide predigten zu Rom und in der Umgegend den christlichen Glauben. Die andern Zwölfboten predigten ebenfalls den christlichen Glauben in andern Landen, also sie der heilige Geist wies. „Da nun Peter erkannte in dem Geist, daß die Zeit seiner Marter zu nahen beginne ; da versammelte er alle seine Jünger, die ebenfalls Begierde hatten, das Evangelium zu verkünden, zu Rom und sprach zu ihnen : „ Lieben Brüder, unser Herr Jesus Christus hat mich und seine andern Jünger gesandt in die Welt, wie Schafe unter die Wölfe, um zu wirken und zu mehren die Frucht und den Samen, den er gefäet und gepflanzet hat. Also will ich euch auch senden in die Welt, alle, die ihr es begehret. "" „ Und er gab ihnen Gewalt zu binden und zu entbinden und Zeichen zu thun, und er sandte sie aus in manches Land. Er schickte St. Apollinar gen Ravenna, und St. Marcial gen Aquitania, und St. Clemens gen Meg, und die andern in andere Lande. Also ward St. Maternus mit seinen zwei Gesellen Eucharius und Valerius , die Priester waren, von St. Peter gefandt in die deutschen Lande, zu dem Rhein. „ Da nun St. Maternus und seine zwei Gesellen von Rom kamen bis in das obere Elsaß , da fiengen sie an, dem Volke den christlichen Glauben zu predigen. „Da nun das Volk, welches heidnisch war, die Zeichen und die Wunder sah, die St. Maternus und seine Begleiter vollbrachten, freiten manchen Menschen von seinen Siechtagen, da ließ es sich taufen und nahm Christenglauben an. ,,Da nahm St. Maternus das Volk zu sich, der es bekehrt münster und zerbrach der Abgötter Bildnisse und machte aus dem Tempel den Christen eine Kirche ; und machte aus dem Volke, das er bekehret hatte, einige zu Priestern und Pfaffen, die sollten zu derselben Kirche gehören und sollten das Volk in der Gegend darum erweisen und belehren im Christenglauben ; so wie sie auch thaten. Hierauf gieng St. Maternus in die Stadt zu Straßburg und predigte da Gottes Wort und Christenglauben, und kehreten sich die Bürger nicht daran und hatten es für ein Gespötte, „ wan in den stetten let sich das volk nüt alsobalde underwisent also in den dörfern, do das volk einvaltig ist. "" St. Maternus strafte die Bürger um ihres Unglaubens und ihrer Härtigkeit und wollte aus den heidnischen Tempeln zu Straßburg Kirchen machen, also er zu Ebersheimmünster gethan hatte. Da wurden die Bürger zornig und schlugen ihn mit seinen Gesellen und vertrieben ihn mit großer Schmach. heimmünster, zu ihrer Kirche, die sie neulich gebaut und zu dem Volke das, sie bekehrt hatten. feld) kamen, so stieß St. Maternus ein großer Siechtag an, daß er an der Stätte starb. Da wurden seine zwei Gesellen Eucharius und Valerius sehr betrübet, und sie nahmen den todten Leib und trugen ihn über die Ill an eine heimliche Stelle, da niemand wohnete, und begruben den Leib mit großem Wehklagen ( „ mit großem schrigende"" ) ; davon heißt dieselbe Stätte Eley , das heißt „ ein groß Geschrei. "" „ Da nun die zwei ihren Meister und Herrn begraben hatten, da fürchteten sie sich vor der Grimmigkeit der Heiden zu Straßburg und flohen, und giengen wieder gen Rom zu St. Peter, und sagten und klagten ihm, wie ihr Meister St. Maternus todt wäre, und alle Dinge, wie es gegangen wäre. „ St. Peter sah sie fröhlich an und sprach zu ihnen : „ Wisset ihr nicht, was ich euch oftmals vorhergesagt habe, als ihr von mir schiedet, daß ihr müßtet viel erleiden um Christi Namen und damit kommen in das ewige Reich? So wisset auch, daß unser Bruder Maternus schläft. Nehmet darum meinen Stab und gehet bald wieder zu der Stätte, da ihr ihn begraben habt, und leget ihm den Stab in seine Hände und sprechet zu ihm : Bruder Materne, St. Peter, der Zwölfbote, entbietet dir, daß du in dem Namen des Vaters, des Sohnes und des heiligen Geistes aufstehest und das Amt, das dir befohlen ist zu predigen vollführest, . "" „ Da nahmen die zwei St. Peters Stab und seinen Segen, und schieden fröhlich, und kamen in fünfzehn Tagen von Rom wieder in's Elsaß. Und sie versammelten hierauf die gläubigen Menschen und zeigeten ihnen St. Petri Stab und sagten ihnen, was St. Peter sie geheißen. Sodann giengen sie zu St. Materni ternus vorher belehret hatte. Auch kamen da etliche Heiden von Straßburg, die sehen wollten wie es ergienge. Da sie also zum Grabe kamen, da gruben (,, dulbent"") die zweie, Eucharius und Valerius, das Grab auf und fanden St. Materni Leib noch da, frisch und „ wolsmackende"" . Und sie legten ihm St. Petri Stab in die Hände und sprachen, wie ihnen St. Peter zu thun befohlen hatte. Da that St. Maternus die Augen auf und erstand und gieng mit dem Stab aus dem Grabe. Da schrie das Volk vor Freude und lobeten alle Gott ob dieses Zeichens. Da hieß St. Maternus das Volk schweigen und sprach: „Ich war, wie ihr wohl wisset, von diesem elenden Leben geschieden und in die ewige Ruhe gesezet. kommen und soll noch so viele Jahre leben und bei euch sein, als ich Tage in diesem Grabe gelegen. "" Er war aber wohl dreißig Tage im Grabe gelegen. „Nach dieser Rede war groß Lob und Freude unter dem Volke, und was Heiden da waren, die ließen sich alle taufen. „ Diese Kunde kam bald nach Straßburg und in andere Städte wegen sandte St. Maternus nach Straßburg und that große Zeichen und bekehrte die Bürger zum Christenglauben. Mit ihrer Hülfe bauete er eine Kirche auswendig der Stadt, zu St. Peters Ehre, dieweil St. Peter noch lebete. Und dieselbe Kirche heißt zum alten St. Peter und ist die erste Kirche, die zu Straßburg erbauet ward . . . sellen bekehret zum Christenglauben, da man zählte nach Gottes Geburt vierundsechzig Jahr. „Tarnach, auf Bitten des Volkes in den Dörfern, bauete St. Maternus eine Kirche bei Molsheim, auch in St. Peters Ehre sprochent in Tütsche Peters hus"" „Hierauf ordnete St. Maternus Priester und Pfaffen dem wiesen und in dem empfangenen Christenglauben bestätigten, und ordnete alle Dinge auf's beste ; und fuhr da weg gen Trier mit seinen Gesellen ; denn es war die Hauptstadt in deutschen Landen; und bekehrete sie auch zum Christenglauben, und die von Kö I n und von Tungern, und war in diesen dreien Städten Bischof, und in wele wise er sü bekerte, das losse ich do durch der kürt willen underwegen. “ ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
710;5;19;Doktor Faust in Sand;NoCategorie;NoGroup;Sand bei Benfeld;0.0;0.0;Doktor Faust in Sand.mand. Er praktizierte während mehreren Jahren und machte viele Wunderkuren. Auf einmal verschwand er, ohne daß jemand wissen konnte, was aus ihm geworden. Dies erzählen alte Leute, und jedermann weiß noch das Haus, welches er bewohnt hat. zur nämlichen Zeit bestanden in der Gegend zwei andere, zwar in ganz entgegengeseßter Richtung berühmte Persönlichkeiten : nämlich in Boofzheim ein durch seine schöne Predigten sehr beliebter Pfarrer und in Stoßheim eine berüchtigte Wahrsagerin, welche, obschon durch einen zweideutigen Ruf, von Hoch und Nieder in allen möglichen Umständen zu Rathe gezogen wurde. blatt, welches zu folgendem, jezt nur noch wenig bekannten Spruch Anlaß gab : S'Maidell vo Stoßä, D'r Prädikant én Bofzä, D'r Doktor Faust ze Sand, Senn die drei g'schétestä émm Land. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
711;5;20;Der schwarze Klaus bei Westhausen;NoCategorie;NoGroup;Westhausen bei Benfeld;0.0;0.0;"Der schwarze Klaus bei Westhausen. Den schwarzen Klaus trifft man in später Nacht zwischen Benfeld und Westhausen bei der Scheer an. So erging es unlängst einem Megger von hier, welcher vom „ Gäi“ zurückkam, den schwarzen Klaus antraf, in die Scheer gestoßen wurde und sammt seinem Hunde tropfnaß und halb todt vor Angst nach Hause kam. Ein Schneider traf auch in derselben Gegend einen schwarzen Mann, der ihn um's Himmels Willen bat, für ihn Messen lesen zu lassen. Man erzählt, daß nicht weit von Westhausen vor Zeiten ein Galgen gestanden habe, woran ein Missethäter unter dem Namen „schwarzer Klaus"" gehenkt worden. Andere wollen, der schwarze Klaus sei ein reicher Geizhalz gewesen, der bei nächtlicher Weile die Bannsteine verstellte, um seine Grundstücke zu vergrößern. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
712;5;21;Wie der Name der Edeln von Matzenheim seinen Ursprung dem Wirthshaus zu verdanken habe;NoCategorie;NoGroup;Magenheim;0.0;0.0;Wie der Name der Edeln von Matzenheim seinen Ursprung dem Wirthshaus zu verdanken habe.„Es hatt die altte Zornin von Bulach, Fraw Vrsula, geborne Klettin von Vtenstein , die letste dießes Stammens der Kletten von Vtenheim, gesagt daß sie glaubwürdig von ihren Elttern berichtet, vnd dieselbigen auch solches von ihren Vorfahren gehöret, das einer des Geschlechts von Utenheim stets zu Maßenheim. hauß kommen, das selbig nicht weitters zu bringen gewesen vnd hatt man Ihne den von Vtenheim nur den Maßenheimer genandt. Dahero sein Nachkommen die von Maßenheim gleicher gestallt genennet, haben gleichwohl das altt Vtenheimisch Wapen behaltten, aber den Nammen Vtenheim fahren laßen, dahero auch sie kaum zu den Vtenheimischen Lehen zugelassen worden. “ ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
713;5;22;Die Gräfin von Geroldseck und Schwanau;NoCategorie;NoGroup;Gerstheim;7.70453174528;48.3807788366;"Die Gräfin von Geroldseck und Schwanau. genannt Herr Walter, einen trefflichen langwirigen Kriege mit dem grünen Donnerstag vor Ostern vor Schwanaw gelegen, aber wider abgezoge .n Aber hernach, auff S. Mary tag, seind sie mit Hilf der Statt Bern, Lucern, Basel, auch Fryburg (im) Vchtlan ,d vnd Herren Rulman Schwarbern, dem Haubtmann, lang darvor gelegen, vnd nit gewinnen mögen. Hat der Herr von Gerolgeck vnnd andere so inn dem Schloß gewesen, vermeindt die Stett wüsten, daß sie in dem Schloß mit Proviandt und anderer Notturft so wol versehen weren, darumb wurden (würden) sie abziehen. Auff solches haben sie mit den Stetten sprach gehalten, vnd unter andern angezeigt, damit die Stett befänden, daß sie im Schloß kein sorg oder mangel hetten, so wolten sie verwilligen v, nd etliche vergleitten das Schloß inwendig jrens gefallens zu besichtigen . Solches die Stett mit großem begeren vnnd gefallen annamen, verhoffend, daß auch beschahe, jren vortheil dadurch zu erholen ; verordneten darauff zwen, darunter der ein ein Büchsenmeister was. Als nun solche zwen das Schloß, wie es gestalt vnd versehen, genugsam vnd ihres gefallens besichtigt hatten, hat der Herr von Gerolzeck sie befraget, ob sie vermeinten das Schloß zu erobern. Darauff der Stett verordnete nit vil antwort gaben. Doch sprach der ein wider jnen : brechen. "" Vnd sein damit auß dem Schloß in das Läger gezogen, vnd (haben) den Stetten angezeigt, daß bemelt Schloß nicht wol, sonder schwerlichen, zu gewinnen sey, es were dann, daß denen im Schloß die Proviandt verderket werden möchte. Haben auch die zwen so vil kerichts geben, daß die Stett aufbrachen vnd sich auff die anderen seiten Lägerte ,n vnd die gemach vnnd behaltnissen, schossen, damit die Proviandt zum theil verfallen, vnnd gegen dem Himmel bloß lage. Es hat auch in dreyen Monaten nicht geregnet, deßhalben sich die Stett viel näher haben mögen Lägern. Doch hat solches dem Schloß keinen schaden mögen pringen ; dann daß sie auff der bemelten zweyer bericht, so in dem Schloß gewesen, die Proviandt verfelten vnnd öffneten. Darnach haben sie die heimlichen gemach zu Straßburg außräumen lassen, den Vnrhat ' in Thonnen vnd Fesser gethan, vnd solches mit schlaudern und werckzeug in's Schloß genötiget, daß sie sich nit lenger mögen erhalten, vnd sich mit den Stetten in sprach gegeben. Nach vieler rede vnnd handlung ist bethedigt, daß den Stetten das Schloß Schwanaw vnd alle die darinnen waren, sich auff genade vnd vngenade ergeben sollten, aufgenommen was die Fraw von Gerolgeck , so der zeit in dem Schloß was , vber die fallbruck tragen mochte, das zu jrem Leib gehörte, das solt jhr zu stohn, vnd sie gesichert sein. Da nam sie jhre n gemahl, den alten Herren auff den Rucken, vnd einen jungen brucken ; das gehörte zu ihrem Leib. Des beschwerten sich die Stett, vnnd vermeinten die Fraw solte Kleinotter , gelt oder ander geschmuck nemmen, und nicht ihren Herren oder Sohn, vnnd wolten mehrertheil der Stett, wiewol es hoch versprochen was, nicht halten. sonderheit zu Straßburg vnd Basel regierten, vnd die vom Adel solche thedigung gemacht, geschworen vnd besigelt hetten, darumb sie sich dessen hart vnd viel annahmen, daß der Frawen die thedigung gehalten wurde, ist sie mit ihrem gemahl vnd Sohn vber Rhein in die Herrschafft Gerolßeck geführt, vnnd begleitet worden, vnnd sein noch vier Herren von Gerolgeck vnnd fünfftig vom Adel in dem Schloß Schwanaw ergriffen vnnd endthaubt worden. "" anderswo auch albergrien oder ulmergrün (von ulmen, faulen), ein ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
714;5;23;Die weiße Frau von Schwanau;NoCategorie;NoGroup;Gerstheim;7.70453174528;48.3807788366;"Die weiße Frau von Schwanau. von den Straßburgern eingenommen wurde, gestanden hatte, geht eine weiße Frau um, welche man selbst bei Tag antrifft. Wer das Glück hat, ihr zu begegnen, ist reich genug. Man erzählt von einer Familie in Gerstheim, die arm und mit Kindern beladen war. Eines Tages ging die Mutter hinaus in die Schwanau, um dort Futter zu holen; sie begegnete der weißen Frau, diese gebot ihr durch Zeichen, ihre Schürze aufzuheben und gleich warf sie ihr so viel Geld hinein, als sie tragen konnte. Diese Familie ist seither sehr wohlhabend und ihre Mitglieder erzählen mit Vergnügen, daß sie den Ursprung ihres Vermögens der weißen Frau zu verdanken haben. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
715;5;24;Der Wiwelesweg;NoCategorie;NoGroup;Gerstheim;7.70453174528;48.3807788366;"Der Wiwelesweg.Der Volkssage nach hat dieser Weg seinen Namen folgender Begebenheit zu verdanken : Ein Fräulein aus dem Schlosse burg im Elsaß seine Wohnung hatte. Dies war ein roher, grober, barbarischer Mann, der die zärtlich erzogene Dame mißhandelte und sehr unglücklich machte. Sie flehte ihren Vater an, sie wieder zu holen, aber ihr Gatte wollte sie nicht entlassen, und eine Fehde zweiflung und faßte einen großen Entschluß. Sie schlich nämlich bei Nacht unbemerkt aus der Burg. eilte den Berg hinab, grade gegen den Rhein, ließ sich bei Gerstheim über den Rhein segen und zog immer in gerader Richtung zur Geroldseck. Das Volk erstaunt, ein junges, hübsches, zartes Weibchen „ ein Wiwele“ diesen Weg mühsam, traurig und allein wandeln zu sehen gab ihm den Namen „Wiwelesweg"" . Im Bruderthal zeigt man noch einen Felsen, wo das unglückliche Weibchen ausgeruht haben soll. Diese Sage erinnert an die Sage der Flucht der hl. Odilia. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
716;5;25;Die Hülfe der Todten;NoCategorie;NoGroup;Osthausen;7.65078439355;48.394273648;"Die Hülfe der Todten. mann, der in dieser Welt recht gut lebte , aber darüber den Himmel nicht vergaß. Bei Spiel und Tanz, bei Trinkgelag und Turnier fehlte er so wenig als bei Glockengeläute und Chorgesang. Er ging selten an einer Kirche vorüber ohne einzutreten und wenigstens ein Paternoster oder ein Ave zu sprechen. Auch versäumte er es nie, wenn er über einen Friedhof ging, für das Heil der Seelen zu beten, deren Leiber hier ruhten. blickte er das Licht der ewigen Lampe in einer Kapelle und wollte eben über den darum liegenden Kirchhof treten, um sein Gebet daselbst zu verrichten ; als plöglich zwei vermummte Gestalten mit blinkenden Waffen auf ihn lossprangen. Aber noch ehe er selbst zum Schwerte greifen konnte, regte sich's auf dem ganzen Kirchhofe. Eine Menge von Todtengerippen richteten sich aus ihren Gräbern empor und stürzten über die beiden Mörder her, welche eiligst die Flucht nahmen. Der Junker wußte nicht, wie ihm geschah. Aber ein Gerippe trat zu ihm und sprach: Fürchte dich nicht, Herr Klaus Zorn von Bulach, die Todten, für deren Seelen du so fleißig betest, sind dir dankbar und werden es nimmer dulden, daß dir auf ihrem Gebiete ein Haar gekrümmt werde. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
717;5;26;Die Geistermesse in Erstein;NoCategorie;NoGroup;Erstein;7.68523629922;48.4213687934;Die Geistermesse in Erstein. kirche in Erstein, stand noch im Anfange dieses Jahrhunderts. Eine Frau, die dieselbe besuchen wollte, wurde von dem hellen Vollmondschein, der in ihre Kammer fiel, getäuscht und glaubte, sie habe sich verspätet. Schnell kleidete sie sich an und eilte nach dem hell erleuchteten Münster, aus welchem die mächtigen Orgeltöne herausdrangen. Die Kirche war gedrängt voll, der Priester stand am Altar, Mönche und Nonnen knieten im Chor. Der Frau kam es scheiden ließ sie sich am Eingange nieder und betete. Siehe, da ward es plöglich finster in der Kirche und sie befand sich allein, als die Mitternachtglocke eben ausgeschlagen hatte. Auch andere Leute des Städtchens haben dieser Geistermesse wohnter Stunde, erleuchtet gesehen. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
718;5;27;Maria zur Eich;NoCategorie;NoGroup;Plobsheim;7.73493123238;48.4612697761;"Maria zur Eich. Ein Ritter jagte einst im Walde bei Plobsheim. Da sah er plöglich zwei wilde Tauben, welche zuerst einigemale im Kreise über seinem Haupte hinflogen, sodann ihren Flug in einer gewissen Richtung hin fortseßten. Blieb er stehn, so kamen sie zurück und flogen, wie Anfangs, um ihn herum; ging er weiter, so verfolgten sie dieselbe Richtung, die sie schon früher genommen. Da sie dies nun mehrere Male wiederholt hatten, so war es dem jagenden Ritter auffallend. Er folgte ihnen eine Zeit lang durch das Gebüsche und sah, daß sie sich endlich auf einer großen Eiche niederließen. Als er näher hinzutrat, erblickte er im hohlen Stamme derselben ein gebenheit erkannte er sofort ein Zeichen des Himmels ; fiel andächtig auf die Kniee und gelobte der heil. Maria, an der Stelle eine Kapelle bauen zu lassen. Also entstand die nachmals berühmt gewordene Wallfahrtskapelle Maria zur Eich oder bloß zur Eich genannt, welche bis in die neueste Zeit von einem Waldbruder bewacht und von dem Pfarrer von Plobsheim bedient wird. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
719;5;28;Das Kloster Eschau;NoCategorie;NoGroup;Eschau;7.72955536654;48.4832295386;"Das Kloster Eschau. „Do men zalte noch Goß geburte dccc . und drü jor . do was Nemigius, der bischof zu Strosburg, by dem bobeste ze Rome und erwarp das ime der bobest gap sant Sofien lip und ire drie dochtere libe . Fides . Spes und Caritas . die furte der bischof von Rome vng (bis) gen Eschowe ( Eschau) in das dorf und buwete do in ire ere ein herlich kloster das ignote (jet) do burg Hegel genant, der gap gros gut an dasselbe kloster und machte es gar riche : Aber die bischoue (Bischöfe) nement ignote den klostern lieber denne sü in gebent . ouch worent die kloster in den tagen vil heiliger denne sü nu sint. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
720;5;29;Der Krantzen von Geispolsheim Wappenschild;NoCategorie;NoGroup;Geispolsheim;7.65806561244;48.5143463092;"Der Krantzen von Geispolsheim Wappenschild. geschlecht herkommen, deroselben einer von seiner Lini im Mönch mens, herauß begeben müssen, zu erholung des geschlechts, soll der die Mönchskappen zur gedächtnuß in seinem Wappen geführt haben. "" sage; er seht dazu: „ doch befinde ich hieuon kein bestendigen grund. “ ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
721;5;30;Der gespenstige Feldmesser;NoCategorie;NoGroup;Stoßheim;0.0;0.0;"Der gespenstige Feldmesser. Zwischen St. Peter und der obern Mühle von Stoßheim sieht man oft, sobald es Abend wird, einen gespenstigen Mann über die Wiesen und Felder gehen und dieselben abmessen; sodann geht er an den Bach hinab und schlägt mit seinem Stabe in das Wasser, daß man's weithin plätschern hört. Er soll bei seinen Lebzeiten Feldmesser gewesen sein und viele Leute um's Geld gebracht haben. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
