sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
93;2;11;11;Die heilige Helena;NoCategory;NoGroup;Trier;6.63935;49.75565;"Konstantius, ein römischer Hauptmann, erkor sich zur 
Gattin Helena, die nach der Angabe des heiligen Ambrosius 
bis dahin ein Wirtsmädchen gewesen war. Als Konstantius 
zu hohen Würden kam und endlich sogar Mitregent des 
Kaisers Diokletian ward, verstieß er seine Gemahlin und 
nahm des Maximinus Tochter Theodora zum Weibe. Aber 
als nach seinem Tode sein Sohn Konstantin Kaiser wurde, 
berief dieser seine Mutter Helena sofort zu sich nach Trier 
und gab ihr einen prächtigen Palast zur Wohnung. Sie 
war inzwischen Christin geworden und widmete sich von nun 
fahrtete noch in hohem Alter gen Jerusalem, fand dort das 
heilige Kreuz und baute die Grabeskirche. Sie schenkte der 
Kirche zu Trier einen ganzen Schrein voll Reliquien. Sie 
wurde, ebenso wie ihr Sohn, später heilig gesprochen, zu 
Trier aber erzählt man sich, sie sei eine geborene Triererin 
amtshaus zu Trier geworden, und ihre Heiligkeit habe schon 
vormals sich in mancher Art Wunder erwiesen ; z. B. habe 
mahnt, und siehe da, auf der Tafel seien lauter große 
Fische in überreicher Zahl gewesen. Als der Kaiser 
Konstantins zu Trier eingezogen sei, habe ihn die Anmut 
der Helena so bezaubert, daß er die Jungfrau, die damals 
erst achtzehn Jahre zählte, zur Kaiserin erhoben habe. 
";Geschichten und Erzählungen des Moseltals
94;2;12;12;Die Porta nigra oder das Römerthor zu Trier;NoCategory;NoGroup;Porta nigra;0.0;0.0;"Von Norden her bildet den Eingang in die Stadt 
Trier das gewaltige Römerthor, genannt die Porta nigra, 
d. h. die schwarze Pforte. Die schwärzlichen, gewaltigen 
Sandstein-Quadern, aus denen der etwa 30 Meter hohe 
einandergefügt, nur mit Eisenklammern gehalten. Das 
grabungen im Jahre 1895 dadurch bewiesen worden ist, 
daß man unter den Fundamenten römische Grabstätten aus 
dem ersten Jahrhundert unsrer Zeitrechnung gefunden hat. 
Eine alte Chronik schildert nach den Gesta Trevirorum das 
Gebäude folgendermaßen : „Und zu den ersten bildeten sie 
us großen Quadersteinen ein Port mit starken Türmen 
wunderlich groß und köstlich, die nannten sie Porta nigra, 
welche Steine nicht mit Mörtel oder Spise, sondern mit isern 
Klammern und Blei zusammen gegossen und gefügt welches, 
sich auf den heutigen Tag klärlich erzeiget, und nenneten 
diese Port auch Porta Martis, und wann sie kriegen wollten, 
zogen sie zu der Porten hinaus, und wann sie den Krieg 
verloren, kamen sie betrübt wieder da hinein, und darum 
nannten sie die schwarz Port um des Betrübnis willen, 
und wird ist genannt Sankt Simeonesport. "" Wenn aber 
der Krieg siegreich war, heißt es weiter, alsdann zogen sie 
zum Südthor herein, und dasselbe hieß darum die Porta 
alba, die weiße Port. Im Mittelalter hat man aus dem 
schwarzen Thor eine Doppelkirche gemacht und dem heiligen 
Simeon geweiht. Napoleon befahl, von dem Riesenbau 
alle späteren Zuthaten zu entfernen, das ist denn zum Teil 
sofort, zum Teil erst unter preußischer Herrschaft geschehen, 
so daß 1817 der damalige Kronprinz als der erste durch 
das wieder eröffnete Römerthor gezogen ist. 
";Geschichten und Erzählungen des Moseltals
95;2;13;13;Der heilige Einsiedler Simeon;NoCategory;NoGroup;Trier;6.63935;49.75565;"Es wird erzählt, daß der Erzbischof Poppo auf seiner 
Wallfahrt ins heilige Land sich eines Einsiedlers vom Berge 
Sinai, namens Simeon, zum Führer bediente. Dieser 
war nämlich Almosen halber ins Abendland gereist gewesen 
und kam auch mit Poppo wieder nach Trier zurück. 
Dort suchte er sich einen Winkel im alten Römerthore 
zur Wohnung aus. Poppo schloß ihn auf seinen Wunsch 
daselbst ein und ließ ihm Nahrung mittels eines Korbes 
malen vom Teufel versucht, er möge sein hartes Büßerleben 
aufgeben. Eines Pfingsttages ist der Korb Brod unberührt, 
man eilt hinauf und findet den frommen Mann sprachlos 
und sterbend. Das war Anno 1035. Sein Freund und 
Gönner, der Abt Eberwein von Trier, hat auf Poppos 
Befehl Simeons auferbauliches Leben beschrieben, um den 
Papst zu vermögen ihn heilig zu sprechen. Das ist denn 
firche umgebaut worden. Hier und da sind auch die Spuren 
dieser romanischen Kirche, sowie späterer Zieraten noch zu 
erkennen. 
";Geschichten und Erzählungen des Moseltals
96;2;14;14;Die Teufelskirche zu Trier;NoCategory;NoGroup;Trier;6.63935;49.75565;"Ueber den Ursprung der Simeonskirche, d. h. der 
Porta nigra, geht in Trier folgende Sage um: Als der 
Rat von Trier eines Tages darüber nachsann, wie und 
wo er eine neue Kirche errichten könne, meldete sich ein 
kräftiger und trußiger Gesell, der nur etwas hinkte ; selbiger 
hatte einen wunderbaren Riß gezeichnet, den legte er vor 
und versprach bis zum Weihnachtsfest die Kirche zu bauen 
und als Thüren die zwei Thorflügel des Kapitols aus 
Rom herbeizuschaffen, und begehrte als einzigen Baulohn 
nur den, daß der erste, welcher in der neuen Kirche das 
Knie beugen werde, mit Leib und Seel ihm verfallen solle. 
Da merkten die Ratsherrn, wer es wäre, der den Plan 
vorgelegt, aber was er sich erboten hatte auszuführen, war 
nachten nahte, und der Wunderbau war nahezu fertig. Nur 
noch eins hatte der Baumeister zu thun : die Kapitolsthore 
zu holen. Wie ein Sturmwind sauste er gen Rom, packte 
nachts die eisernen Thürflügel und schwebte damit durch 
die Lüfte. Und wie er sich auf dem Gipfel der Alpen 
etwas ausruhte, da trat ihm eine wunderbare Jungfrau 
entgegen, die fragte ihn so vieles, und er antwortete so 
Lange auf alles , bis auf einmal die Jungfrau sagte : Nun 
troll dich deiner Wege, es wird wohl schon zu spät 
aber da hörte er schon durch die offenen Thüren aus der 
Kirche die Weihnachtslieder schallen, und der Priester 
machte eben das heilige Kreuz nnd segnete die Gemeinde. 
Wie das der Teufel sah und hörte, da schmiß er in Wut 
die Thorflügel auf das Kirchendach, daß die Balken 
splitterten und die Gewölbe sprangen, und seitdem ist eine 
Oeffnung im Kirchendach, die keine Erdengewalt zu schließen 
vermag. Die Kirche aber nannte man die Teufelskirche. 
";Geschichten und Erzählungen des Moseltals
97;2;15;15;Die Moselbrücke zu Trier;NoCategory;NoGroup;Mosel;7.07664;49.91602;"sprüngliche Römeranlage. Es sind sieben mächtige Pfeiler 
stammen. Alle Blöcke sind ohne Mörtel aufeinandergeseßt, 
nur durch verborgene Eisenklammern verbunden, das 
Mauerwerk ruht auf Pfahlrosten aus rohen Eichenstämmen. 
im Flußbett gefundenen Skulpturen, Herkules, Tritonen 
und Seeungeheuer darstellend, sind vielleicht Teile des 
ufer war zur römischen Zeit jedenfalls sehr belebt, es 
wimmelte von Schiffen und Fuhrwerken, das Moselthor, 
mosaik geschmückt und trug des Abends ein Leuchtfeuer 
zur Erhellung des Hafens. Die Gesta Trevirorum erzählen 
bild frei schwebend in der Luft gehangen habe, indem 
Magnete von unten und von oben her das Bild gleich 
stark angezogen hätten. An der Mosel lagen auch mächtige 
Getreidemagazine, horrea genannt, und wir wissen, daß 
eins davon in das noch stehende Frminenkloster umgebaut 
worden ist. Im Jahre 1689 haben die Franzosen die 
Bogen der Römerbrücke und einen der römischen Pfeiler 
gesprengt, aber 27 Jahre später hat der Kurfürst Franz 
Ludwig sie wiederhergestellt. Freilich stechen die modernen 
Bogen mit ihrem Ziegelmauerwerk ärmlich genug gegen die 
gewaltigen Pfeiler aus der Römerzeit ab. 
";Geschichten und Erzählungen des Moseltals
98;2;16;16;St. Maximin und St. Paulin;NoCategory;NoGroup;Trier;6.63935;49.75565;"Vor dem Römerthore, unweit des Bahnhofs, erhebt 
tigste Abtei des ganzen Mosellandes, St. Marimin, jest 
besig im Moselthal hauptsächlich aus Schenkungen des 
Bischof zu Trier, zu der Zeit, als die Lehre des Arius 
vom Kaiser zu Konstantinopel als richtig anerkannt war und 
bannt worden war. Zwischen beiden Männern knüpfte sich 
ein inniges Freundschaftsband. In hohem Alter wurde 
Marimin mit wichtigen Sendungen vom Kaiser betraut 
und starb in seiner Heimat Aquitanien im Jahre 349. 
Nachdem sein Leichnam in der Johanneskirche beigesezt 
war, erhielt diese den Namen St. Marimin. 
stört, zulezt aber von 1734 ab im Rokokostile überaus 
prächtig wieder aufgebaut worden. Der heilige Paulinus 
war des Marimin Nachfolger auf dem Bischofsstuhle zu 
Trier. Auch er war in den kirchlichen Zwist zwischen 
Arius und Athanasius verwickelt worden. Die Lehre des 
Arius schien endgültig triumphiren zu wollen, und weil 
Paulinus sich ihr nicht fügen wollte, so schickte der Kaiser 
ihn_nach Kleinafinen in die Verbanung, wo er auch ge= 
storben ist. Später wurden seine Gebeine nach Trier ge= 
hause beigesezt. Sein Sarg soll an Ketten in der Gruft 
aufgehängt worden sein. In der That fand man bei der 
Oeffnung des Grabes 1883, daß in dem Steinsarg eine 
Lade aus Zipressenholz eingeschlossen war, mit goldenen 
und silbernen Zieraten aus dem 4. Jahrhundert, sowie mit 
eisernen Haken und Ringen an den vier Ecken. 
";Geschichten und Erzählungen des Moseltals
99;2;17;17;Das Ende des römischen Triers;NoCategory;NoGroup;Trier;6.63935;49.75565;"Zur Zeit der Völkerwanderung drangen die germanischen 
Stämme der Alemannen und Franken über den Rhein und 
stürme galten der Hauptstadt an der Mosel, Trier. Ein 
frommer Augenzeuge, Salvianus, jammert, daß nach drei 
Zerstörungen die übrig gebliebenen Einwohner hauptsächlich 
darüber klagten, daß jezt die Zirkusspiele und Theater 
zu Ende seien. Spiele also verlangt ihr Trierer?"" so 
megelung, nach der Gefangenschaft, nach den vielen Ver-. 
wüstungen eurer Stadt ? Wo sollen sie gehalten werden ? 
Ueber Brandstätten und über Aschenhaufen ? Ueber den 
Gebeinen und dem Blut der Erschlagenen ? Denn wo ist 
ein Ort frei von all diesen Schauern ? Wo liegen nicht 
Leichen? Die Stadt ist geschwärzt von der Feuersbrunst, 
und du bist fröhlich ? Weil dich drei Zerstörungen nicht 
gebessert haben, darum hast du verdient, in der vierten 
vernichtet zu werden."" 
Und die vierte kam wirklich, durch Attila, sogar die 
fünfte, durch die Franken. Diese Sieger nahmen endgültig 
ganz Gallien in Besit, die Könige behielten die schönsten 
Güter und Höfe, andere verteilten sie an ihre Krieger. 
So wurden Königspfalzen der Palast in Trier, Pfalzel, 
Andernach, Boppard u. s. w. Das Land ward in Gaue 
geteilt und Grafen darüber gefeßt, es gab nun z. B. einen 
Moselgau, Saargau, Nahegau, Triergau. 
";Geschichten und Erzählungen des Moseltals
100;2;18;18;Moselreise des Frankenkönigs Siegebert, 570 n. Chr;NoCategory;NoGroup;Andernach;7.40425;50.43109;"Um die Mitte des 6. Jahrhunderts hatten die Franken 
den Schwerpunkt ihrer Herrschaft auf das linke Rheinufer 
verlegt und ihr Reich in mehrere Königsherrschaften geteilt. 
Der östliche Teil des Frankenreichs hieß Austrasien, dessen 
Siegebert, seine Gemahlin war Brunhilde. Er hatte auch 
in Andernach einen Königshof, und wie er einmal zu 
Schiffe von Meß nach Andernach gereist ist, begleitete ihn 
der gefeierte christliche Dichter Fortunatus. Dieser hat in 
wohlklingenden lateinischen Versen diese Mofelfahrt be= 
schrieben. Er traf die Fürsten in Meg, dort bestiegen sie 
ungen der Orne, Sauer und Saar vorüber nach Trier 
trug. Da treten sie ins enge Moselthal ein, das aber 
bau. Gerade diese Schilderung mutet uns ganz modern 
an. Es heißt daselbst so : 
,,Seht, wie die steile Wand zu dem höchsten Gipfel hinanklimmt, 
Bis zu den Sternen zu gehn scheint sie uns, schauerlich wild. 
Aber nicht nuklos ist das steinige Schiefergebröckel, 
Bringt es doch üppige Frucht, triest doch der Felsen von Wein. 
Sichtbar durch Marken begrenzt, zieht aufwärts Weinberg an 
Weinberg, 
Sorgfam in Zeilen gepflanzt, bis zu der Stirne des Bergs : 
Zwischen dem starrenden Fels des Winzers liebliche Pflanzung, 
Rötlicher Trauben Pracht zwischen dem grauen Gestein. 
Und wo die Honigfrüchte dem trockenen Felsen entsprießen, 
Wo in dem Schiefergeröll lachende Trauben gedeihn, 
Wo der rankende Wein an den kahlen Bergen hinanklimmt, 
Und sein schattendes Laub trockene Halden umzieht, 
Schneidet die farbigen Beeren in fröhlicher Ernte der Winzer, 
Liest sie, während er hängt hoch an dem hängenden Fels. 
Augenweide mir gabst du genug und Weide den Lippen, 
Die sichtbare Abgrenzung der Weinberge von einander 
durch Marken blieb das Mittelalter hindurch in Uebung, 
parzellen stets Picturen genannt, zu deutsch Bemalung. 
";Geschichten und Erzählungen des Moseltals
101;2;19;19;Adalbero und Poppo;NoCategory;NoGroup;Trier;6.63935;49.75565;"Um das Jahr 1000 lebte Siegfried, Graf von 
Ardennen, Herr von Luxemburg und Besizer vieler Orte 
an der Mosel. Seine Tochter Kunigunde wurde die in 
der Geschichte wohlbekannte fromme Gemahlin Kaiser 
Heinrich II. des Heiligen, ein Sohn Heinrich ward Herzog 
der Baiern, ein zweiter, Theodorich, Bischof von Mez, und 
ein dritter, Adalbero, 1008 Erzbischof von Trier. Doch 
des Kaisers Grimm entbrannte wider all seine Schwäger : 
Heinrich, der Baierherzog, wurde abgesezt, Theodorich in 
Meg belagert, jedoch vergeblich, und den Adalbero sezte er 
auch ab und gab ihm den kaiserlichen Geheimschreiber 
liche Heer vor Trier, die Umgebung ward arg verwüstet, 
aber unverrichteter Dinge mußte der Kaiser abziehen. Da 
wählte Heinrich den Poppo, den Bruder des mächtigen 
Markgrafen von Desterreich, zum Nachfolger des Adalbero, 
und dem gelang es durch Gewalt und List, sowie mit Hilfe 
des Kaisers, den erzbischöflichen Stuhl seinem Nebenbuhler 
zu entreißen. Adalbero entschloß sich zur Abdankung und 
lebte noch 18 Jahre lang unangefochten als Probst zu St. 
Paulin in Trier, noch vor seinem Ende verschenkte er viele 
Güter, Höfe und Dörfer, die er besessen, an die Kirche. 
Bezeichnend ist, wie Poppo dem jüngern Adalbero, 
dem Neffen des andern, die Burg zu Heiligkreuz bei Trier 
mann Poppos, am Thor der Burg und bittet um einen. 
Labetrunk. Beim Weggehen dankt Sikko auffallend warm 
und trägt dem Schenken auf, seinem Herrn zu sagen, der 
Trunk solle ihm hundertfältig vergolten werden und zwar 
baldigst. Und Sikko hält Wort: es dauert nicht lange, so 
kommt er mit dreißig öhmichen Fässern angefahren und 
sagt, das sei der Lohn für den Labetrunk. In jedem Faß 
aber stak ein wohlgerüsteter Krieger, und sechszig Krieger 
in Bauerntracht waren mitgekommen, die 30 Faß in den 
Keller zu schaffen. Wie nun alle im Burghof waren, da 
entfallen den Ohmfässern die Böden und jedem entstieg ein 
Gewappneter, auch die bäurischen Knechte haben plöglich 
ein Schwert. Adalbero fällt zuerst unter ihren Streichen, 
und die ganze Burg wird in Trümmer gelegt. 
";Geschichten und Erzählungen des Moseltals
102;2;20;20;Der heilige Rock zu Trier;NoCategory;NoGroup;Trier;6.63935;49.75565;"Die heilige Helena soll, wie Altmann, ein Schriftsteller 
aus dem 9. Jahrhundert, berichtet, aus dem heiligen Lande 
einen Schrein mit vielerlei Reliquien mitgebracht haben, 
darunter auch das Messer, dessen Christus beim leßten 
Abendmahl sich bedient haben soll. Die Lebensbeschreibung 
des heiligen Agritius, die 200 Jahre später abgefaßt ist, 
nennt noch einige andere Reliquien, die in diesem Schrein 
gewesen seien und berichtet ausdrücklich, der Schrein sei 
nach Trier gekommen als Geschenk an den heiligen Bischof 
Agritius. 
Es wird hinzugefügt, ein frommer Bischof von Trier 
habe einmal feststellen wollen, ob in genanntem Schrein der 
ungenähte Rock Christi oder das Purpurkleid, das man ihm 
zum Hohne vor der Kreuzigung angezogen, oder die Sandalen 
des Heilands verwahrt seien. Ein Mönch von besonderer 
Heiligkeit habe auf des Bischofs Befehl die Kiste geöffnet, 
aber Gott hat selbigen, als er hineinblickte, alsbald mit 
Blindheit geschlagen. Um das Jahr 1100 tauchte eine 
angebliche Urkunde des Papstes Silvester († 335) auf, 
worin des heiligen Rockes als eines Besizes der Trierer 
Kirche Erwähnung geschieht, und um dieselbe Zeit ward 
diese Nachricht auch in die Gesta Trevirorum aufgenommen. 
Soviel ist aber sicher, daß 1196 der Erzbischof Johann 
den heiligen Rock aus dem Nikolausaltar des Domes in 
den Hochaltar übertragen hat. 
Zum erstenmal ausgestellt wurde die Reliquie 1512, 
als Kaiser Marimilian zu Trier einen Reichstag hielt ; in 
den 23 Tagen dieser Ausstellung sollen 100000 Menschen 
zur Verehrung des Rockes herbeigeströmt sein, viele waren 
allerdings nur wegen des Reichstags nach Trier gekommen. 
In der überfüllten Stadt brachen Krankheiten aus, so daß: 
der Reichstag nach Köln verlegt werden mußte. Es ward 
bestimmt, der heilige Rock solle inskünftig alle sieben Jahre 
gezeigt werden, doch ist es viel seltener geschehen. Als 
Klemens Wenzeslaus, der lezte Kurfürst, in der französischen 
Revolution floh, nahm er den kostbaren Schaß mit, gab 
stellung des Rockes im Jahre 1844, sodann die von 1891. 
ging, sind es drei ineinander steckende Gewänder, das mittlere 
mustertes Gewebe, die beiden andern sind kostbare Hüllen, 
und zwar ist der Unterstoff ungemusterte Köperseide, der 
Oberstoff orientalische Seide etwa aus dem 9. Jahrhundert, 
mit goldenen und violetten Streifen, worin Vogelmuster 
gewirkt sind. 
";Geschichten und Erzählungen des Moseltals
103;2;21;21;König Orendel und der graue ungenähte Rock Christi;NoCategory;NoGroup;Trier;6.63935;49.75565;"Um das Jahr 1300 ist ein merkwürdiges altdeutsches. 
Heldengedicht verfaßt worden, vom König Orendel, dem Sohne 
des mächtigen Königs Eigel zu Trier. Er wird als Jüng 
ling von seinem Vater mit 72 Schiffen ausgerüstet, um 
eine Brautfahrt nach Jerusalem zu machen, daselbst die 
schöne, reiche und tapfere Königin Breide zu gewinnen, die 
Wächterin des heiligen Grabes. Ein Schiffbruch raubt 
ihm Schiffe und Gefährten und wirft ihn nackt an die 
Küfte; er tritt in Dienst eines heldenhaften Fischers, 
namens Eise. Er fängt einen Fisch, und in dessen Bauch 
ist ein grauer Rock mit Blutflecken, das ist Christi ungenähter 
Rock, den hatte einst Maria selber aus der Wolle eines 
Lammes gesponnen, Helena hatte ihn gewirkt, er war dem 
Kinde angepaßt worden, wuchs aber mit ihm und diente Jesu 
bis zu seinem Kreuzestode als Gewandung. Herodes 
schenkte ihn einem Juden, und wie dieser die Blutflecken 
nicht herausbekam, warf er ihn ins Meer. Nun zog Orendel 
ihn an und hieß danach überall der Graurock. Der Rock 
ward aber sein ihn beschüßender Panzer, so daß er Wunder 
der Tapferkeit that, die streitbare Breide ,,die schonste aller 
wibe"" (die schönste aller Weiber) zur Gemahlin gewann, 
ohne jedoch aus Frömmigkeit ihrer Minne zu genießen. 
drängt sei, eilt er mit der starken Breide und dem treuen 
Recken Eise in die Heimat, befreit Eigel und will wieder 
gen Jerusalem ziehen. Da kam aber ein Engel und sagte : 
Du sollst den grauen Rock nicht mehr führen, 
Von nun an soll er die Stadt Trier zieren. 
Da hieß der junge König ohn Verweilen 
Drei Priester herbeieilen. 
Den grauen Rock er hart barg 
In einen steinernen Sarg, 
Er empfiehlt ihn seinem Vater und dem Triererland, 
Von dannen schied der Weigand. 
Der König Eigel erinnert an die Igelsäule bei Trier, 
tum und Christentum, wie das von Parzival, hier wie dort 
ist eine Reliquie ganz wie ein heidnischer Talisman gedacht, 
einen starken Zauber in sich hegend. 
";Geschichten und Erzählungen des Moseltals
104;2;22;22;22. Der Stadtgeist zu Trier;NoCategory;NoGroup;Trier;6.63935;49.75565;"Riftiovarus oder Rictius Varus, der kaiserliche Präfekt 
von Trier zur Zeit Diokletians, hat die christlich gesinnte 
thebaische Legion und viele in Trier angesessene Christen 
umbringen lassen. Zur Strafe hat er nach seinem Tode 
geist. Seit vielen Jahrhunderten ist er der Plagegeist der 
guten Trierer, besonders in guten Weinjahren soll er sich 
zeigen und mit denen, die zur Nachtzeit von Weingelagen 
kommen, allerlei Schabernak treiben. Andere aber erzählen, 
er sei auch oftmals gutmütig, wecke die Postillone zur 
rechten Zeit, schrecke die Diebe und Einbrecher, beschüße 
Nachtwandler vor dem Fallen, ja er habe schon auf St. 
schlafen habe. 
";Geschichten und Erzählungen des Moseltals
105;2;23;23;Die Vorstadt Löwenbrücken bei Trier;NoCategory;NoGroup;Trier;6.63935;49.75565;"Zwischen Trier und der Kirche Matheis, die südlich 
vor der Stadt liegt, fließt ein Bach. Nun kam im Jahre 
geheißen, war ein deutscher Bischof zu Tull gewesen, und 
seine Wahl war von dem mächtigen Kaiser Heinrich III. 
bräuche der Kirche einschreiten möge. Dreimal überstieg. 
der Papst die Alpen, um die Christenheit zu bereisen. So 
fam er auch mit dem von früherher ihm befreundeten 
Erzbischofe Eberhard nach Trier und ward mit Jubel. 
empfangen. Da man zu seiner Einholung jenen Bach) 
gebaute Brücke samt der daselbst sich bildenden Vorstadt: 
Löwenbrücken. 
";Geschichten und Erzählungen des Moseltals
106;2;24;24;Erzbischof Balduin von Trier;NoCategory;NoGroup;Elz;7.07571;49.83544;"Das Erzstist Trier hat niemals einen größeren Herrn 
gehabt, als Balduin. Um das Jahr 1300 brach Heinrich, 
obern, doch es mißlang ihm. Wohl aber gelang es ihm, 
daß sein jüngerer Bruder Balduin im Jahre 1307 schon 
als 22jähriger Jüngling zum Erzbischof von Trier gewählt 
wurde. Troß seiner Jugend war er aber vielgewandt. 
sität zu Paris besucht, öfter im Hennegau bei Verwandten. 
gelebt, war vor allem von gewaltiger Willenskraft, wenn 
auch von schmächtigem, nur mittelgroßem Wuchse. Schon 
im Jahr nach seiner Erwählung seßte Balduin es zu 
Rhense durch, daß sein Bruder Heinrich zum Kaiser gewählt. 
wurde. Schon damals nannte er sich Elector, h. Kurfürst. 
Er begleitete seinen Bruder auf dessen Römerfahrt, doch 
bei der Belagerung von Brescia fiel sein anderer Bruder 
selbst in Italien. Balduin gab seine Stimme Ludwig dem 
Baiern, jedoch nach langen Jahren, als Ludwig in den 
Bann kam, half er die Wahl auf seinen Großneffen lenken,. 
burg, König von Böhmen. Balduin hat den Kurstaat. 
Trier eigentlich erst geschaffen. Insbesondere machte er 
überall seine Hoheitsrechte zäh und wuchtig geltend, selbst 
wo diese Rechte etwas zweifelhaft waren. Er führte darum 
beständige Fehden, baute zahllose Burgen, so am Thronbach 
Baldenau und Baldeneck, Elz gegenüber Baldenely, an der 
Lahn Balduinstein u. a. Jede Gelegenheit benußte er, 
erkennen und dafür seines mächtigen Schußes zu genießen. 
So machte er es mit den Herrn von Schmidtburg bei 
Kirn an der Nahe, mit den Wildgrafen von Dhaun an 
der Nahe, mit den Herrn von Elz, mit denen vonMoncler 
bei Mettlach an der Saar und mit vielen andern Rittern 
in der Eifel, am Rhein und seinen Nebenflüssen. Wie 
hören. Nach der Kaiserwahl seines Bruders ließ er sich 
von diesem die bis dahin reichsunmittelbaren Städte 
Boppard und Oberwesel als Lohn für geleistete Dienste 
lustiger, ländergieriger Kriegsmann, er war auch ein Ordner 
seines Gebietes, ein Mann, der in vielen Stücken seiner 
Zeit voraus war. Er teilte das Erzstift in 27 Aemter, 
brücke zu Koblenz, trat den Judenverfolgungen mit Ernst 
entgegen, eiferte streng gegen ungeistliches Verhalten des 
Klerus, verfolgte allen Aberglauben, Prophezeiungen, Zauber 
und Beschwörungen. Vielleicht war er der erste Fürst, der 
mit strengen Strafen gegen die Leute einschritt, welche 
Medizin und Chiurgie in Dörfern, Städten und Burgen 
ausübten und lehrten, ohne je in solchen Künsten Schüler 
gewesen zu sein. Damit Männer, deren Wissen, Leben 
und Sitten unbekannt seien, nicht Kurpfuscherei trieben, 
ordnete er ausdrücklich eine ärztliche Prüfung an und 
nis zu heilen erteilt werden könne. Balduin hat 46 Jahre 
lang über das Trierer Land geherrscht und dem Kuritaate 
die Ausdehnung und die Ordnungen geschaffen, welche ihm 
bis zu seiner Auflösung im wesentlichen verblieben sind . 
";Geschichten und Erzählungen des Moseltals
107;2;25;25;Moselreise des Kaisers Maximilian 1512 n. Chr;NoCategory;NoGroup;Trier;6.63935;49.75565;"Kaiser Maximilian ist dreimal an der Mosel gewesen.. 
Das erstemal 1473 als Prinz mit seinem Vater, dieweil sie 
in Trier mit dem Herzog Karl dem Kühnen von Burgund 
ung Maximilians mit Karls Erbtochter Maria festgemacht 
wurde. Damals wohnten die hohen Herrschaften in der 
Abtei Marimin und thaten es sich beiderseitig zuvor in 
Aufwand und kostspieligen Trinkgelagen. Die zweite Reise 
war 1512, als Maximilian einen Reichstag nach Trier 
ausgeschrieben hatte, und 5 Jahre später ist er nochmals 
dagewesen, angeblich bloß der Andacht zum heiligen Rock 
zuliebe. 
schreiber und von 1515-1541 Stadtschultheis von Koblenz, 
hat unter mancherlei interessanten Aufzeichnungen auch ein 
lassen. Der Kaiser war am Donnerstag nach dem Sonntage 
Invocavit, am 5. März 1512, zu Koblenz angekommen. 
,,und im Teutschenhaus Messe singen lassen. Samstag hat 
Syn Majestät zu Sankt Florin Erzbischof Jakoben zu 
Trier Requiem fingen lassen. Nach der Missen an das 
Schiff unsers gnädigen Herrn, das an der Brücken gehalten, 
geritten, darin gesessen und die Mosel us gefahren. Syn 
Majestät hat ongefährlich by Jre gehabt an die 400 Pferde. 
Gemeldts Samstag zur Mittage nach Cathenas (Kattenes) 
gekommen. Da gefüttert. Der Kurfürst von Trier die Mosel 
pfangen. Da der Kaiser Trier gnädiglich angesprochen und 
ihm erlaubt, gen Koblenz zu fahren und über drei Tage 
legen, den Sonntag Reminiscere gen Zell, daselbst in der 
Kellnerien gelegen. Trier hat Sr. Majestät ein Fuder 
Weines thun schenken, dagegen Ihre Majestät dem Kellner 
daselbst, Jorgen von Senheim, sechs und finer Frauen ein 
Gulden geschenkt. Den Montag gen Cusa gefahren. Den 
Montag in des Kellners Hus zu Bernkastel gelegen, genannt 
Hecht und viel schöner Fornlen (Forellen) geschenket. Kaiserlich 
Majestät hat ihne mit sechs Gulden und fin Frau mit 
zwei Gulden verehrt. Uf den Tag fuhre der von Trier 
von Koblenz, solches in seinem Schiffchin, und ich versumet 
das Schiff und mußte nachlaufen bis gen Niederfelle. 
Dienstag zu Neumagen blieben in des von Isenburgs 
Huis • Mittwochs bis gen Clussart (Elüsserath) gefahren, 
daselbst ufgesessen und gen Trier geritten."" 
Diese Reise mag ja an sich ebenso poetisch gewesen 
sein, wie die, welche der Frankenkönig Siegebert tausend 
Jahre früher in umgekehrter Richtung gemacht hat, nur 
liche, aber nichts weniger als dichterisch angehauchte Peter 
zählt, wie zu Andernach die Salmen gefangen und dann 
auf die königliche Tafel gebracht wurden, und auch Peter 
Meyer kommt zulezt auf die Tafel Seiner Majestät zu 
sprechen und gibt folgenden Fischspeisezettel, als der Kaiser 
hohe Gäste bewirtete : ,,Mandelsoppe. Heiß Grondeln. 
Stör mit Pfeffer. Besteden mit Elen (Aalpastete) Heiß 
Hecht. Ein Pfannengebacks. Heiß Karpfen. Ein Mandeli. 
Gebackene Grundeln. Ein grün Mus. Hausen mit Essig. 
Gebackene Fische. Ein Krebsmus. Gebackene Birn. 
Gallentin. Krebs. "" 
Aus Peter Meyers Reisebericht erhellt übrigens, daß 
er den Kaiser nur bis Kattenes begleitet hat, dann mit 
dem Erzbischof wieder nach Koblenz zurückgefahren und 
zwei Tage später, Montags, mit selbigem dem Kaiser: 
nachgereist ist. 
";Geschichten und Erzählungen des Moseltals
