sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
554;4;22;Das gefundene Silbergeld bei Mörsperg;NoCategorie;NoGroup;Oberlarg;7.23130338788;47.4511026465;Das gefundene Silbergeld bei Mörsperg.Einige mutwillige Knaben von Oberlarg liefen eines Tages den Furchen nach und über's Feld dem Mörsperger Schlosse zu. Am Rain, wo das Schloßbächlein vorüberfließt, sahen sie etwas glänzendes, wie Silbergeld. Sie fielen darüber her und hatten es bald zusammengerafft. Allein kaum war dies geschehen, so wurden sie alle stockblind. Nun wußten sie nicht mehr wo aus und wo hin. Endlich nahm derjenige, der es schon eingesteckt, das Geld in seine linke Hand und in die Rechte einen geweihten Rosenkranz, streckte beide Hände aus und rief mit lauter Stimme: „ Jeßt, Teufel, ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
555;4;23;Der Mann mit dem Lapphute zu Oberlarg;NoCategorie;NoGroup;Oberlarg;7.23130338788;47.4511026465;"Der Mann mit dem Lapphute zu Oberlarg. Zwischen Oberlarg und Luffendorf soll vor Zeiten ein Flecken gestanden haben, nicht weit vom Malzebrunnen. Man sieht daselbst noch einen erhöhten Raum mitten im Thal, und ein Geländ nahe dabei heißt das Steinmürle, ein Name, der auf Ueberreste alter Gebäude hindeutet. In der Griengrube, neben dem Wege, fand man vor etlichen Jahren riesige Gebeine und allerlei Zieraten von Metall. Der Sage nach ist es an diesem Orte nicht richtig "". Mancher hat da schon mit Pferd und Wagen umgeworfen ; mancher von unsichtbarer Hand Ohrfeigen erhalten, daß er des andern Morgens über und über geschwollen war. Auch soll ein Mann mit breitem, großem Lapphute und schwarzem Zwilchrock zu Zeiten da vorüber aus dem Thale den Berg hinaufgehen. Der Mann sieht finster aus und hat nur ein Auge. Vor Zeiten schickte einmal ein schon bejahrter Schmied sein Söhnlein mit der Kuh ins Feld. Da er jedoch dessen Kräften und Verstand nicht wohl traute, ging er zuweilen zur Schmiede hinaus und sah über den Haag weg dem Knaben zu. Als er dies wieder einmal that, erblickte er das Kind nahe bei jener Stelle ; der Mann mit dem Lapphute kam gerade aus dem Thal geschritten, blieb einen Augenblick bei ihm stehen und eilte sodann weiter den Berg hinauf. Da nun der Knabe nach Hause kam, fragte ihn der Vater, wer dieser Mann gewesen. Sagte der Knabe: „ Der Mann sah so fürchterlich aus, daß ich Angst bekam; ich wollte ihm von meinem Brot geben; allein er wandte sich schnell um und eilte ganz schnauzig wieder fort. "" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
556;4;24;Die weiße Dame vom Goldigberg;NoCategorie;NoGroup;Langizen;0.0;0.0;Die weiße Dame vom Goldigberg. mulus, der Goldigberg beim Volke genannt wird. Hier zeigt sich oft eine weiße Dame, die ihr langes Haar flicht. Der Berg soll große Schäße bergen. Ein Mann, aus Largißen, der Nachts vorbeischritt, hatte das Gefühl, als ob er durch Spreu ging. Er gab nicht darauf Acht und langte unbehelligt zu Hause an. Als er aber den Schuh auszog, fielen ihm Goldkörner entgegen. Er machte sich sofort auf, suchte aber vergeblich den Ort zu finden. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
557;4;25;Das Totenpferd und die Totenprozession zu Moos;NoCategorie;NoGroup;Moos;7.21307892037;47.5112217629;"Das Totenpferd und die Totenprozession zu Moos. VorZeiten hatten die Ortschaften Dürlinsdorf, Liebsdorf und Moos nur einen Gemeindebann; in Dürlinsdorf war die Pfarrkirche, in Liebsdorf das Meiertum und in Moos die dorfer gen Dürlinsdorf zur Kirche, und weil lettere keinen Friedhof hatte, wurden auch ihre Toten alldort begraben. Sie hatten dazu einen besonderen Weg, der noch jezt der Totenweg heißt, und ein eigenes Totenpferd, ein blendend weißes Roß. Jedesmal wenn der Schimmel in seinem Stalle dreimal hintereinander wieherte, starb jemand im Dorfe. „ Rumpelte und polsterte es"" in dem Winkel, wo die Totenbahre stand, so pflegte der Dürlinsdorfer Sakristan zu sagen: „ Es ist aber wieder ein Noch wird erzählt, daß wenn in Moos einer Nachts am Sterben lag, die Leute von Dürlinsdorf, die am Kirchwege wohnten, jedesmal eine Totenprozession sahen, die sich mit Gesang und Gebet von Moos her bis zum Gottesacker bewegte. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
558;4;26;Das Bildstöcklein bei Winkel;NoCategorie;NoGroup;Winkel;7.26354708265;47.4588691493;"Das Bildstöcklein bei Winkel. springt, steht eine alte Tanne, um welche sich ein Kreis zieht, wie mit Füßen getreten, und auf dem kein Gras wächst. Der alte Bannwart vergrub einmal ein geweihtes Bildchen darein und alsbald ergrünte das Gras ; doch um den Kreis bildete sich ein zweiter, der wieder abdörrte, wie der erste. Eines Nachts kam ein Beamter von Lüzel des Wegs daher • sichtigen. Als er sich der Tanne näherte, sah er die Heren darum ihren Reigen tanzen und gar wilde Sprünge machen. über wäre. Er kannte manche unter den nächtlichen Tänzerinnen; allein er wollte niemals ihren Namen kund thun. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
559;4;27;Das Altschloß bei Winkel;NoCategorie;NoGroup;Winkel;7.26354708265;47.4588691493;"Das Altschloß bei Winkel. Gegenüber dem Dorfe Winkel, Norden zu, steht ein Berg, der das Altschloß heißt; daneben liegt das Willerfeld. Auf dem Berge soll vor Zeiten ein Schloß und auf dem Felde eine Stadt gestanden haben. Die Sage berichtet, daß sich vor Zeiten die Herren ab den fallender Nacht mit Lichtern gute Nacht zuzuwinken pflegten. Einmal waren die von Winkel in Prozession nach Dürlins. dorf gegangen. Da sie nun über das Willerfeld zurückkamen, sahen einige der wandelnden Beter plößlich das Schloß von Grund auf vor sich stehen mit Mauern, Zinnen und Türmen; sie liefen darauf los, traten hinein und sahen ein schreckliches Ungetüm auf einer großen eisernen Kiste sizen. Kaum hatten sie im Schreck die Augen davon abgewandt, so erblickten sie nichts mehr, als den grünen Wald, der den Berg bedeckt. Die andern, die der Prozession folgten, hatten von dem allen nichts bemerkt. Eine andere Sage meldet folgenden Vorgang : Der Hirt von Winke ,l den man nur den alten Dambür"" (Tambour) nannt ,e weidete eines Sonntagmorgens mit seinem Söhnlein die Viehherde unweit des Altschlosses . Da kam plöglich ein fremder Ritter auf einem Schimmel vom Spenglersritt her gegen das Altschloß über die Weide geritten. Als derselbe nahe an dem Zaun war, befahl der alte Hirt dem Buben, die Lege aufzuthun, damit der fremde Herr hindurch könn .e Nachdem dies geschehen, reichte der Ritter dem Kind einige Geldstücke und ritt weiter dem Altschlosse zu. Das Geld war aber so alt, daß es niemand, selbst die Herrn von Lüzel nicht mehr erkennen konnten. Weiter heißt es, daß öfters in finstern Nächten der Nachtjäger vom Spenglersritt gegen das Altschloß hinfahre. Wer das schreckliche Rufen und Bellen hört, dem stehen die Haare zu Berge. brunnen tränken. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
560;4;28;Der Dornstrauch bei Neun-Eich;NoCategorie;NoGroup;Lüzel;0.0;0.0;"Der Dornstrauch bei Neun-Eich.Der Förster ab der Birgmatt kam eines Nachts spät plöglich auf einen Dornenstrauch, der mitten auf dem Wege stand, wo doch, da der Weg festgetreten, niemals ein ähnlicher Strauch stehen konnte. Dies kam ihm sonderbar vor, und als er sich näher dazu machte, fühlte er, wie eine unsichtbare Hand nach mit Haut und Haaren vom Kopfe reißen. Zornig rief der Förster: ""Halt, Teufel, du hast kein Recht mir meinen Tschäpper bald merkte er, daß er sich verirrt hatte, und, obgleich er Weg zu finden. Nun kam es ihm ein, daß ein Flintenschuß wieder kannte er sich; er war nicht weit von dem Schluraff. Kaum war er aber sechs Schritte gegangen, so verlor er sich auf's Neue. Er lief hin und her; suchte über eine halbe Stunde um stocke, bei einer hohen Tanne, stehen und schoß ein zweites Mal. vom Wege abzukommen, brannte er im Fortgehn einen dritten Schuß los und gelangte endlich, um ein Uhr morgens, glücklich auf der Birgmatte an. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
561;4;29;Das Silberloch bei Lützel;NoCategorie;NoGroup;Lüzel;0.0;0.0;"Das Silberloch bei Lützel. Am Ziegelkopf bei Lüzel befindet sich eine Höhle, welche tief in den Berg hineingeht. Als das Kloster in dem meinen Sage der Umwohner, folgende Geschichte zugetragen. haben. Der Laienbruder Arsen, ein Schwarzkünstler, zog jeden Samstag auf einem schwarzen Bock in die Höhle hinein und brachte jedesmal eine Bürde Silbergeld mit heraus, welches zum Wiederaufbau des Klosters angewandt wurde. Weder der Abt mal unvermerkt an einem bestimmten Orte niederlegte. An einem Samstag nun befahl der Abt Arsen, die Nacht hindurch bei einem Kranken zu wachen. Er gehorchte; allein als die Mitternachtstunde herankam, da der Laienbruder sich gewöhnlich in seine Höhle bega ,b befiel ihn ein solcher Schweiß, daß das Wasser durch den Boden floß. Von dieser Nacht an stellte er seinen geheimnisvollen Ritt ein. kommen und mehrere hatten es schon gewagt in die Höhle zu dringen, in der Meinung Silber zu finden. Vor einigen Jahren erst unternahmen es wieder einige Männer und versahen sich sämtlich mit Lichtern. Man hatte ihnen den Rat gegeben, ja nicht zu pfeifen, wenn sie überinne"" wären. Kaum hatten sie aber die Höhle betreten, so kam sie eine solche Lust zu pfeifen an, daß sie sich nicht zurückhalten konnten. Alsogleich erloschen ihre Lichter bis auf eines, ein Stümpfchen, das geweiht worden war. Beim schwachen Schimmer dieses Lichtes gingen sie nun vorwärts, wohl hundertfünfzig Schritte; dann kamen sie in eine weitläufige Kammer, in deren Mitte sich ein großes Loch befand. Daselbst war ein langes ledernes Seil befestigt, an dem man sich in die Tiefe lassen konnte. Zwei der Männer erfaßten es und glitten daran hinab. Sie fanden im untern Raum einen alten Tisch mit einigen „ altfränkischen"" Lämpchen ; an einem Nagel hing Bruder Arsens Rock; Geld aber oder Silber war keines da. Unweit dieser Höhle soll das eigentliche Silberloch sein. Männer, die hineingegangen, berichten, daß in einer Entfernung von sechzig Schritt sich ein See befinde, über den eine schmale Brücke führe, die aber keinen Menschen tragen würde. Jenseits des Sees schimmere alles von lauterem Silber. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
562;4;30;Die weiße Frau auf dem Küppele;NoCategorie;NoGroup;Jufurt;0.0;0.0;Die weiße Frau auf dem Küppele.berg, nördlich getrennt durch eine leichte Einsenkung, das Küppele mühle am Ufer der Jll nieder, wo sie sich Gesicht und Haare dann heftig weinen, bis sie auf dem Hügel verschwunden ist. Noch wird erzählt, daß man zuweilen zur Abendzeit drei Jungfrauen in weißen Gewändern aus den Burgtrümmern durch die Bäume, den Pfad in das Thal hinabschreiten sehe, über den Kanal und bis zu den Ufern der Jll, wo sie ihre schönen langen Haare waschen und Wasser mit ins Schloß nehmen. Am Tage fräulein gewesen. Sie hüten ebenfalls Schäße. Ferner verbreitet sich zur heißen Sommerzeit ein süßer starker Weingeruch um das Küppele her, der dem großen wohlge= füllten Burgkeller entströmen soll, dessen Eingang jedoch bis jezt vergeblich gesucht worden ist. Endlich hört man zu gewissen Zeiten des Nachts das Rollen einer schweren Kutsche, die vom Küppele herab den alten Weg gegen Jllfurt zu fährt. Viele wollen sie schon gesehen haben. und herschweben, und spricht im Dorfe allgemein von reichen Schäßen, welche vergraben seien und von der weißen Frau gehütet werden. Schon oft, aber immer vergebens, wurde nach Bauer aus dem Dorfe in dieser Absicht hinauf und sagte das sogenannte Christophelsgebet her. Da hatte er eine schreckliche Erscheinung, die er gar nicht mit Worten beschreiben konnte. Er kam außer sich nach Hause gelaufen und war lang Zeit vom Schrecken frank. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
563;4;31;Der Britzgyberg;NoCategorie;NoGroup;Jufurt;0.0;0.0;Der Britzgyberg.Bei Jllfurt liegt der Briggyberg , auf dessen Gipfel einst eine Kapelle stand, die dem heil. Prajectus geweiht war, den das Volk jenseits der Vogesen St. Prix, das sundgauische im Juthal St. Briggy nennt. Als noch einige Gemäuer von der Kapelle, sowie ein den Altar bezeichnender Stein übrig waren, weidete einst ein Knabe seine Ziegen in der Nähe. Da hörte er plöglich ein Klingeln und Schellen aus der Kapelle dringen. Leise näherte er sich und sah einen fremden Priester im Meßgewande am hellerleuchteten Altar stehen, sodann heraustreten und am östlichen Abhange des Hügels plöglich verschwinden. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
564;4;32;Versenkte Glocken;NoCategorie;NoGroup;Brubach, Didenheim;0.0;0.0;"Versenkte Glocken. Dörfchen Waldbachsweiler, welches die Schweden zerstört haben. Der einzige Ueberrest vom Orte ist der Glockenbrunnen, der mitten im Felde liegt; gerade dort befand sich einst die Kirche. Als die Schweden sich näherten, vergrub man die Glocke bei dem Brunnen. Alle sieben Jahre nun hebt sich der Grund, im Frühling, wenn alles grünt und blüht ; die Glocke wirft rings umher einen lichten Schein, schwebt über der Erde hin, klingt an wie zum Angelus und versinkt wieder in den Boden, sobald man ihr naht. Schwedenkrieg untergegangene und jezt spurlos verschwundene teilung der Didenheimer drei unversiegbare Brunnen fließen, die eine mittlere Tiefe von drei Meter haben. Einer derselben heißt findliche Glocke noch jezt versenkt liegen soll. Nach der Sage erhebt sie sich in der Nacht des ersten Mais, schlägt dreimal an, ist aber noch von Keinem gesehen worden. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
565;4;33;Das Weingeigerlein auf Brunstatt;NoCategorie;NoGroup;Brunstatt;0.0;0.0;Das Weingeigerlein auf Brunstatt. umber erquickt, und ein günstiger Herbst kommen soll, so hört im Brunstatter Rebhügel das Weingeigerlein (Wigigerle) lustig darauflosfideln, dabei auch Gläserklirren und Tanzen im Innern des Berges. Soll es jedoch ein schlechtes Weinjahr flänge, und in und um den Hügel scheint Alles öde und traurig. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
566;4;34;Das schwarze Tier am Mühlbach;NoCategorie;NoGroup;Brunstatt;0.0;0.0;"Das schwarze Tier am Mühlbach. Am Mühlbach bei Brunstatt geht Nachts ein großes, plumpes Ungetüm, das schwarze Tier genannt, welches die Leute so lange verfolgt, bis sie laut zu beten anfangen ; das kann es nicht hören ; es läßt ab von ihnen und verschwindet. Eine Frau vergaß sich einst so sehr, daß sie in der Nacht bache wusch. Da kam das schwarze Tier wildschnaubend auf sie losgerannt, warf ihr die Wasche ins Wasser und seßte sich ihr auf die Schultern, und sie mußte es tragen, bis sie vor ihrer Hausthüre bewußtlos niederfiel. Sie starb einige Tage darauf an den Folgen des Schreckens. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
567;4;35;Die Gespensterheere im Nordfeld;NoCategorie;NoGroup;Mülhausen;7.32570047509;47.749163303;"Die Gespensterheere im Nordfeld. veld, bey dem Jungenberg, einen gewaffneten gezeüg, ohne häüpter, ganz rot, vnnd auff hochen roßen reitend, vnnd gegen demselben einen anderen weißen heerzeüg züechen gesehen, welcher jehnen angegrieffen, geflüchtiget, vnnd biß in die Hart hinein. vervolget hat, darinnen sie so hoch geschienen, daß sie oben über die bäüm außgangen seind : dieses Gespenst hat sich auff die vier wochen lang, einanderen nach, alle zeit, zue mitten tag, mit grossen grausen des ganzen landts, sehen lassen."" gestorben, und vil unschuldigs blutt vergossen worden und der teuffel gar außgelossen war under den geistlichen, do sahe man ahn allen enden, auch zu Strosburg , Molsheim , Frei› burg, Colmar und im ganzen Elsaß grausame gespenst bey mollen (zumal), in harnischen, wahren auch zerhawen, wie sey (fie) im krieg wahren um kommen, batten auch das man mit messen singen, betten und almussen solte zu hilff kommen, lieffen auch durch die stett do von vil leutt sturben. Graff Emich von Leiningen so kurz zuvoren im Wormsgow erschlagen, sey und segnet sich und ging zu in, frogt wehr sei wehren. Do sagten sey, wehren kein gespenst sunder der erschlagenen seller (Seelen) Roß, harnisch und alles wahr itel feurig (wie wol mans nit sohe), batten hefftig das man mit messen, opffer, betten und allmussen wolten zu hülff kommen, insonderheit batt graff Emich selb sehr mit seufffen. Gott wird solchen betrug offenbaren am iüngsten tag. ""Doruff bawte man viel clußen, capelen, kirchen und closter und stifft vil messen, pfrunden und priester, spital und anders one zall ."" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
568;4;36;Kreuzregen;NoCategorie;NoGroup;Mülhausen;7.32570047509;47.749163303;"Kreuzregen. vund anderswo, creußlin von mancherley farben, auff die khleider liche sterbende läuffe, allerorten, eingerissen. zeichen. Ein gar langer undt Scharpffer Winter war es, deme da nn achfolgte ein solcher hißiger Summer, das aus Mangel des Regens undt wegen der graussamen Hiß alle gewär, so wohl dorrete undt verbranndte; daher enstundte ein grosser Mangel und Theüwrung ; auch litte man einen grossen Schaden an dem Vieh, absonderlichen an den Schweinen, deren hin undt wider gar vill crepirten, undt dardurch die Leith in Amrueth geratheten. "" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
569;4;37;Himmelschweiß;NoCategorie;NoGroup;Mülhausen;7.32570047509;47.749163303;"Himmelschweiß. Sundgaus, namentlich in der Hardt, bei Mülhausen, ein wunderbarlicher Thau vom Himmel, der war zäh und süß, und wurde Himmelschweiß genannt. Auch sagte das Volk, „es habe Honig geregnet"" . Nach dieser seltsamen Erscheinung brach eine allgemeine Viehsenche im aL nde aus. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
570;4;38;Der Schatzgräber am Davidsbrünnlein;NoCategorie;NoGroup;Mülhausen;7.32570047509;47.749163303;"Der Schatzgräber am Davidsbrünnlein.als er um Mitternacht aus der Steingrube im Niemandsthal, bei dem Davidsbrännlein, so auf dem Mönchsberg gelegen ist, vorüberging, eine weiß gekleidete Edelfrau, die ihm kund that, daß an selbigem Orte vieles Gold, Silbergeschirr und Kleinodien vergraben seien, zu deren Hebung er bestimmt sei . Er nahm alsobald sein Geschirr zur Hand und fing an zu hacken und zu graben, als plöglich eine Stimme aus dem nahen Er hörte aber nicht auf die Warnung und grub fort und fort, ohne daß es ihm gelingen wollte, den Schaß zu heben. Fünf Tage später arbeitete er mit seinem Sohne und einem Gesellen abermals in der Steingrube des Niemandsthals, wohin statt begeben hatten. Da hörten sie wieder jenen geheimnisvollen, Andern wurde seltsam zu Mute; sie sagten, sie müßten eine Weile inne halten und frische Luft schöpfen. Kaum hatten sies gethan, als die Grube zusammenstürzte und den unglücklichen Erne unter ihrem Schutte begrub. Dazu erscholl ein höllisches Gelächter; allein Niemand ward in der Nähe gesehen, und Ernes Gefährten flohen eiligst in die Stadt. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
571;4;39;Die weiße Frau in grünen Pantoffeln;NoCategorie;NoGroup;Mülhausen;7.32570047509;47.749163303;Die weiße Frau in grünen Pantoffeln. Unweit der Kanalbrücke, an der Straße von Mülhausen nach Base ,l wo sich ein Feldweg rechts nach dem Dörfchen Riedisheim wendet, sieht man oft eine weiße Frau mit grünen Pantoffeln etwas zu leide und grüßt manchmal die Leute wehmütig freundlich. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
572;4;40;Der verlorene Bräutigam;NoCategorie;NoGroup;Mülhausen;7.32570047509;47.749163303;"Der verlorene Bräutigam. Auf dem Schuttplage, welcher die Stelle des ehemaligen Gutleuthauses von Mülhausen bezeichnet, stand noch zu Anfang derselben sollte einst ein Hochzeitspaar getraut werden ; aber siehe, als man eben über die Schwelle des Gotteshauses treten wollte, war der Bräutigam von der Seite der Braut verschwunden. Vergebens sah sie sich nach ihm um, rief ihn beim Namen und fiel endlich, von übergroßem Schmerze bewältigt, in Ohnmacht nieder. Alles kam in Bestürzung. Man suchte und suchte, in der Kapelle, in der Nachbarschaft, in allen Straßen der Stadt, in der Umgegend ; kein Mensch wollte den jungen angesehenen trübte Braut, noch irgend Jemand sah ihn bei Lebzeit wieder. geschritten. Er war über und über mit Staub bedeckt, was um so auffallender war, da es schon einige Tage anhaltend geregnet hatte. Seine Rede glich zwar der Mülhauser Mundart, allein gang gekommen waren. Der Thorwächter führte ihn, da er aus seinen Fragen und selbst seinen Namen, der einem bekannten, aber in Mülhausen ausgestorbenen Geschlechte angehörte, und fragte nach seiner Braut und seinen Anverwandten. Niemand konnte ihm Bescheid geben. Endlich erinnerte sich ein alter Mann, daß man ihm einmal in seiner Jugend das seltsame Begebnis von einem verlorenen Bräutigam erzählt habe, das sich zur Zeit, da sein Vater noch in die Schule ging, zugetragen haben sollte. Manschlug in den Gemeindebüchern nach und fand das Ereignis auch in der That darin aufgeschrieben. Der altertümliche Bräutigam gestand nu ,n daß an seinem Hochzeitstage, beim Eintreten in die Kirche, plöglich der Gedanke in ihm aufgestiegen sei: wie wirds wohl in hundert Jahren bei uns aussehen und wer wirds eerrlleebbeenn?? Da habe ihn dann gangen sei, wisse er nicht. Die Umstehenden waren voll Erstaunen über diese Erzählung und bemitleideten den armen vereinsamten Mann, von Herzen. Nun wünschte er sehnlich das Grab seiner Braut zu besuchen. Man begleitete ihn auf den Kirchhof und fand nach langem Suchen das verwitterte Kreuz, unter welchem sie ruhte. Er warf sich alsobald auf den Rasen nieder und jank vor den Augen der Anwesenden in Staub und Asche zusammen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
